athlete_id,first_name,last_name,mp,sets,kills,errors,ta,pct,assists,digs,aces,serve_errors,block_solos,block_assists,blocks,recv_errors,points
vb_e0a021169f54,Addison,Shelton,18,34,69,45,224,0.107,3,46,14,12,2,6,8.0,9,88.0
vb_83f2f34663f5,Mckenna,O'Connell,25,97,66,12,205,0.263,810,242,25,13,6,15,21.0,0,104.5
vb_eac4c284c23d,Veronica,Gomez,16,33,0,1,4,-0.25,6,44,1,3,0,0,0.0,9,1.0
vb_eeb6e7296487,Skylar,Ryan,25,92,1,7,22,-0.273,21,167,36,45,0,0,0.0,33,37.0
vb_6eae6c7f92ba,Avery,DeLong,27,78,120,58,305,0.203,0,43,0,0,3,32,35.0,0,139.0
vb_3152880b54f0,Katie,Vargo,33,123,2,1,15,0.067,115,449,5,9,0,0,0.0,38,7.0
vb_bb13d33dbd71,Sarah,Pyle,33,123,468,162,1294,0.236,30,413,38,41,12,42,54.0,35,539.0
vb_41100866dee1,Victoria,Gray,4,4,3,8,22,-0.227,0,1,0,0,0,1,1.0,0,3.5
vb_13cff35d3068,Abby,Boyd,31,91,0,0,3,0.0,10,79,5,5,0,0,0.0,14,5.0
vb_6809d1972153,Sydney,Raszler,7,11,17,4,39,0.333,1,1,0,0,2,9,11.0,0,23.5
vb_49b2198b4352,Kaitlyn,Dumpit,7,15,0,0,0,0.0,23,13,0,3,0,0,0.0,0,0.0
vb_062caf88223d,Geme,Ajekwu,12,31,14,4,41,0.244,0,6,0,0,5,21,26.0,0,29.5
vb_8eadc23b1870,Lauren,Lopez,14,35,2,3,7,-0.143,2,21,7,12,0,0,0.0,5,9.0
vb_4c6a657f0c1d,Carly,Rolf,26,84,0,0,1,0.0,19,61,17,18,0,0,0.0,12,17.0
vb_2bda4071d861,Alyssa,McDonald,21,78,223,65,588,0.269,2,46,0,0,10,37,47.0,2,251.5
vb_aac90a8e5881,Chloe,Tyrrell,32,107,216,107,636,0.171,16,198,16,12,7,29,36.0,15,253.5
vb_de728d08131a,Riley,Hays,19,36,24,19,99,0.051,2,12,0,0,2,11,13.0,0,31.5
vb_6d39efe398ad,Mary,Kate Mulvaney,33,119,4,5,28,-0.036,605,224,22,21,0,0,0.0,0,26.0
vb_54d57016becc,Jaicee,Corcoran,2,2,1,0,1,1.0,0,1,0,0,0,0,0.0,0,1.0
vb_474293bbc94d,Delaney,Hope,33,123,286,67,560,0.391,12,75,16,11,32,95,127.0,0,381.5
vb_aac774f5a4e3,Lexi,Theis,28,96,164,93,504,0.141,12,104,12,13,3,36,39.0,18,197.0
vb_5d0dd3dbc24c,Molly,Trachta,33,123,31,5,101,0.257,739,227,33,26,2,2,4.0,1,67.0
vb_868fc78619b6,Ali,Olson,24,78,124,31,271,0.343,6,29,0,2,20,50,70.0,3,169.0
vb_97eb20bd194b,Cameron,Grange,33,125,346,178,1077,0.156,15,304,36,63,4,36,40.0,45,404.0
vb_c9936a372155,Jenna,Garza,33,128,33,4,77,0.377,693,203,48,41,0,0,0.0,0,81.0
vb_792b3419d133,Morgan,Coughlin,14,25,0,0,0,0.0,2,3,3,6,0,0,0.0,0,3.0
vb_0fa1cfcdbf7a,Kyla,Krimmel,20,41,10,12,42,-0.048,1,29,4,16,0,1,1.0,3,14.5
vb_3821428c4720,Molly,Morris,33,128,6,2,27,0.148,575,159,13,25,1,0,1.0,0,20.0
vb_136cbbd62c14,Marta,Tsaneva,33,124,347,128,802,0.273,17,88,13,31,11,60,71.0,0,401.0
vb_c4cde058303b,Lelolai,Paulino-Dinzey,8,13,0,0,0,0.0,2,17,0,3,0,0,0.0,2,0.0
vb_7dccb4e2cfc6,Addilyn,Kegerreis,17,29,25,17,82,0.098,3,14,0,4,0,15,15.0,1,32.5
vb_c6ec06cb2c73,Kai,Hazelett,5,6,6,7,20,-0.05,1,3,1,1,0,3,3.0,4,8.5
vb_8a70612a7b19,Vivian,Scuteri,28,81,86,38,238,0.202,10,33,14,20,13,69,82.0,0,147.5
vb_017612f49204,Robinson,Repass,33,105,106,63,319,0.135,7,46,0,0,4,74,78.0,1,147.0
vb_5804a648f5f0,Kendra,Nachtrieb,4,4,0,5,8,-0.625,0,2,0,0,0,1,1.0,0,0.5
vb_1f9f816d2698,Kayla,Goodloe,5,6,2,2,9,0.0,1,1,0,0,0,3,3.0,0,3.5
vb_51b792f92edd,Emma,Gongora,11,40,91,61,332,0.09,3,72,15,13,2,4,6.0,19,110.0
vb_4feb3435b0cd,Makayla,Moran,33,128,239,70,526,0.321,6,27,0,2,25,114,139.0,2,321.0
vb_6f41e883d955,Tawnee,Shaw,25,70,0,2,6,-0.333,8,32,12,11,0,0,0.0,0,12.0
vb_ed2ab6bd7d97,Sarah,Seabrooke,33,126,3,2,17,0.059,132,534,22,39,0,0,0.0,43,25.0
vb_f698bbd5d343,Willow,Barron,19,45,31,20,113,0.097,1,10,3,8,5,23,28.0,1,50.5
vb_96305f4bc74a,Elena,Arnold,16,30,53,30,133,0.173,0,9,0,0,0,14,14.0,0,60.0
vb_8fc5ec84a98e,Rylee,Yarborough,29,100,201,84,688,0.17,8,196,31,13,2,16,18.0,32,242.0
vb_1250fd6b4bd3,Khori,Viltz,22,77,4,0,14,0.286,4,87,17,22,0,0,0.0,18,21.0
vb_b088acdace8f,Cadence,Rascoe,18,53,43,18,89,0.281,1,14,0,0,11,12,23.0,0,60.0
vb_138951616c9d,Journey,Dickson,13,29,2,0,6,0.333,4,21,10,4,0,0,0.0,7,12.0
vb_f49fb3629cad,Makaylah,Simmons,22,58,90,50,298,0.134,4,39,1,3,2,2,4.0,15,94.0
vb_cf1b9a2442df,Sydni,Hunter,24,89,154,42,333,0.336,11,52,8,23,14,25,39.0,2,188.5
vb_045955013e57,Justus,Alexander,25,95,12,14,87,-0.023,299,143,41,38,0,1,1.0,2,53.5
vb_d4d2ceb00fa7,Makayla,Brown,25,94,262,118,775,0.186,22,235,42,59,4,12,16.0,39,314.0
vb_ff8f3f124bf4,Kalia,Morris,25,94,0,3,62,-0.048,89,362,35,25,1,0,1.0,29,36.0
vb_368f1c7d6de1,Leana,Gould,24,81,149,74,388,0.193,7,68,29,26,8,10,18.0,13,191.0
vb_65bb0c9edcf0,Khamare,Steppe,25,88,169,82,401,0.217,7,50,0,0,12,16,28.0,0,189.0
vb_dd80429d34a5,Asia,Olivera,18,58,58,15,130,0.331,2,25,18,18,5,13,18.0,1,87.5
vb_fa94fc97212a,Jasmine,Roberson,1,2,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0
vb_30c0de83ce17,Kya,Moore,23,86,108,47,326,0.187,510,159,43,22,12,17,29.0,0,171.5
vb_f6f51e35547e,Savannah,Schwarz,8,9,4,2,15,0.133,0,0,0,2,1,0,1.0,0,5.0
vb_0c99076febb8,Avery,Lipstraw,2,2,1,1,4,0.0,0,1,1,0,0,0,0.0,1,2.0
vb_e881df5d32ef,Courtney,Smith,19,48,64,42,203,0.108,1,21,0,1,2,14,16.0,3,73.0
vb_924b4986bf66,Payton,Rodberg,25,91,216,129,631,0.138,15,243,11,28,1,30,31.0,23,243.0
vb_784d87da4a99,Elizabeth,Kolkowski,27,93,136,67,434,0.159,3,15,0,1,4,44,48.0,0,162.0
vb_8a6d0506acc1,Kaylee,Mattera,16,34,32,20,118,0.102,4,7,1,1,1,2,3.0,3,35.0
vb_73311f8c0622,Elysia,Smith,15,24,21,15,86,0.07,1,4,1,2,0,1,1.0,1,22.5
vb_7bb1f3c300ac,Kendyl,Wagner,27,99,6,2,33,0.121,90,429,31,21,0,0,0.0,25,37.0
vb_97013b9fb6e5,Mallory,Meinen,22,80,36,9,89,0.303,438,150,15,9,0,5,5.0,1,53.5
vb_923969994bfa,Lorena,Sanchez,1,1,1,0,1,1.0,0,0,0,0,0,0,0.0,0,1.0
vb_24864f78bbd6,Emma,Meurer,27,95,113,48,291,0.223,0,9,0,0,16,73,89.0,1,165.5
vb_c2a24a07a049,Keira,Dunn,10,17,0,0,1,0.0,0,19,1,3,0,0,0.0,3,1.0
vb_37887b75bed4,Abby,Santacroce,13,23,0,0,2,0.0,1,43,8,7,0,0,0.0,3,8.0
vb_99d70e5029e2,Catie,Flohr,27,99,314,102,730,0.29,11,85,34,28,14,81,95.0,5,402.5
vb_3e32d307b26b,Kamilah,Perez-Nemeth,2,2,2,1,6,0.167,0,0,0,0,0,1,1.0,0,2.5
vb_88a81f90e20a,Joanna,Forrest,12,23,26,15,85,0.129,3,3,0,0,0,8,8.0,2,30.0
vb_c6a7f478033c,Hannah,Randolph,3,3,3,0,3,1.0,0,0,0,0,0,0,0.0,0,3.0
vb_def94b2d11e6,Ella,Deeter,26,93,150,64,496,0.173,320,204,24,29,1,46,47.0,1,198.0
vb_672fc1321ef8,Haley,Reed,15,43,3,1,21,0.095,184,59,14,10,0,0,0.0,0,17.0
vb_345d8200f924,Maddie,Stout,27,97,50,29,223,0.094,14,216,34,17,0,11,11.0,34,89.5
vb_e4da4ee04e61,Emily,Ryder,30,114,212,126,648,0.133,10,52,0,0,6,51,57.0,7,243.5
vb_42cb02cc58b9,Gracie,Zartman,18,59,10,12,61,-0.033,16,177,11,12,0,0,0.0,14,21.0
vb_9fb2525aa925,Mikayla,Riehl,5,6,2,6,20,-0.2,1,6,0,0,0,2,2.0,0,3.0
vb_4963f502e554,Kiela,Sanger,30,110,3,0,14,0.214,36,207,2,1,0,0,0.0,47,5.0
vb_f510bb49d4cc,Brielle,Borvansky,1,2,3,0,6,0.5,0,1,0,0,0,0,0.0,0,3.0
vb_decfeb777294,Macy,Buso,30,116,99,25,242,0.306,1038,215,30,24,4,55,59.0,1,160.5
vb_fa2f8b411e5e,Madigan,Faircloth,30,115,0,0,22,0.0,75,375,39,31,0,0,0.0,48,39.0
vb_9bb34e616068,Sofia,De Los Mozos,30,114,0,1,13,-0.077,27,181,26,20,0,0,0.0,16,26.0
vb_44465b42575e,Ada,McCoy,30,116,342,165,953,0.186,15,165,27,24,4,53,57.0,39,399.5
vb_b1e959eca7f9,Rylee,Lenz,30,116,179,69,469,0.235,12,16,0,0,23,83,106.0,0,243.5
vb_9120bf19c707,Amya,Davis,30,115,286,110,819,0.215,8,158,49,32,6,32,38.0,6,357.0
vb_1c43aafbc58c,Paige,Hansen,26,90,2,2,11,0.0,23,131,20,25,0,0,0.0,36,22.0
vb_8dc565df3701,Sophia,Ryan,30,115,272,53,597,0.367,12,40,12,17,33,103,136.0,3,368.5
vb_59494efd035e,Jasmine,Sires,4,5,3,3,13,0.0,0,1,0,1,0,1,1.0,0,3.5
vb_f2136fdfce91,Iyonna,Pike,25,72,102,51,327,0.156,3,25,0,0,5,31,36.0,7,122.5
vb_3f615c438614,Saniaa,Dickey,27,98,4,2,55,0.036,53,331,33,14,0,0,0.0,27,37.0
vb_820ae710b25e,Connelly,Smith,13,23,18,14,55,0.073,0,6,2,3,0,13,13.0,0,26.5
vb_5815e625c8ea,Kira,Raby,27,98,1,6,38,-0.132,26,219,26,43,0,0,0.0,47,27.0
vb_d6161dee4a52,Nyalah,Smith,27,93,261,142,675,0.176,5,26,1,0,5,25,30.0,9,279.5
vb_1ad4bb2c5ba7,Aniyah,Parks,18,47,60,31,192,0.151,154,135,15,13,1,11,12.0,6,81.5
vb_2de514981d37,Mya,McCall,27,97,3,1,32,0.063,18,158,9,20,0,0,0.0,18,12.0
vb_445043bc5a16,Makendra,Cassell,11,15,9,3,23,0.261,1,2,0,1,0,5,5.0,1,11.5
vb_2d52860ed930,Amiyah,Walker,27,98,90,37,286,0.185,764,288,22,12,2,36,38.0,2,132.0
vb_01eeec79d026,Aaliyah,Saunders,23,85,145,46,340,0.291,4,48,23,21,20,50,70.0,2,213.0
vb_b8587140bcb5,Harmony,Flagg,10,15,12,8,39,0.103,0,2,0,0,1,1,2.0,3,13.5
vb_6392022c5ba7,Savannah,Everett,27,98,320,167,896,0.171,14,167,37,21,2,19,21.0,35,368.5
vb_9ea9dbadcb8a,Mina,Ezikpe,26,89,101,44,248,0.23,1,12,0,1,17,49,66.0,1,142.5
vb_4cc10c8a067f,Talia,Taylor,4,4,2,2,8,0.0,0,0,0,0,0,0,0.0,0,2.0
vb_760a69e5b11d,Natalie,Vaughn,4,5,3,0,3,1.0,2,2,1,0,0,0,0.0,1,4.0
vb_0fd794b4e607,Sam,Zimmerman,31,99,257,61,617,0.318,7,,35,37,,,,,312.0
vb_e44bc541f9e8,Emily,Kern,35,124,0,1,5,-0.2,24,,5,8,,,,,5.0
vb_40a16029fe3b,Emilie,Planert,28,87,161,50,370,0.3,2,,0,0,,,,,201.5
vb_23bbc9ef09c9,Abby,Wachal,32,107,293,94,876,0.227,17,,20,22,,,,,336.5
vb_0edc24836c2e,Asta,Hildebrand,2,2,0,0,0,0.0,0,,0,1,,,,,0.0
vb_7ab55218e6d4,Carlie,Willis,33,102,14,12,42,0.048,0,,23,32,,,,,37.5
vb_bbaaf4ce77ff,Kinsey,Mohwinkle,7,8,3,2,17,0.059,0,,0,1,,,,,5.5
vb_3391ae45d683,Ella,Thompson,34,116,391,128,794,0.331,9,,0,0,,,,,451.5
vb_7f76334a02cf,Annika,Forbes,14,34,0,0,0,0.0,0,,6,11,,,,,6.0
vb_55d94f407b2e,Kendall,Huhnerkoch,3,3,1,2,3,-0.333,0,,0,1,,,,,1.0
vb_fceb91c6c209,Hannah,Bruskiewicz,17,50,106,52,252,0.214,2,,0,1,,,,,123.5
vb_62ffba19fbd6,Braya,LaPlant,34,112,69,15,162,0.333,1309,,38,41,,,,,137.5
vb_51bed1abd63d,Laurin,Hamann,35,124,3,0,9,0.333,96,,48,36,,,,,51.0
vb_5ca02758d532,Emery,Thury,18,41,101,47,282,0.191,2,,10,8,,,,,116.5
vb_d57c05afa755,Mollie,Hobson,12,30,59,21,141,0.27,0,,15,15,,,,,80.0
vb_a3013859c86e,Shelby,Kimm,33,113,384,129,1016,0.251,22,,25,25,,,,,438.0
vb_9d9f6d52d89c,Tajma,Muharemovic,26,87,24,12,115,0.104,444,186,21,27,1,10,11.0,0,51.0
vb_edd3c851f0c8,Mia,Moser,26,84,6,3,25,0.12,57,187,34,18,0,0,0.0,36,40.0
vb_cfcc2c8275dd,Brielle,Kallberg,23,76,126,57,332,0.208,5,23,0,3,11,26,37.0,3,150.0
vb_05260b4d35ac,Giada,Solorzano,23,66,1,0,9,0.111,10,114,1,9,0,0,0.0,13,2.0
vb_3411f84f9608,Summer,Krajcir,1,1,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0.0
vb_a1f93f9ae8ef,Paula,Perez Rosales,25,73,155,107,534,0.09,11,136,5,17,2,12,14.0,29,168.0
vb_dacabe58275c,Molly,Chappell,25,73,125,103,472,0.047,11,148,14,23,2,8,10.0,17,145.0
vb_f0b13589f19a,Anastasia,Azzan,20,39,0,1,4,-0.25,1,17,13,19,0,0,0.0,1,13.0
vb_35cd68ef852b,Camila,Villar,16,45,1,1,14,0.0,146,48,9,19,0,0,0.0,0,10.0
vb_4a07f09c9154,Bridget,Gallagher,14,32,0,0,5,0.0,28,27,5,13,0,0,0.0,0,5.0
vb_2f4fbd88bf66,Alexa,Gandolfo,22,53,61,53,252,0.032,0,15,0,0,5,8,13.0,7,70.0
vb_65c216d8b1db,Gina,Stavile,20,58,71,40,266,0.117,0,29,0,2,3,17,20.0,0,82.5
vb_26b618fb0fdb,Sabrina,Valentin,26,66,84,78,349,0.017,5,117,4,13,2,7,9.0,21,93.5
vb_4bf1cbd690bb,Kaitlyn,Anderson,23,50,50,35,231,0.065,8,32,14,28,1,7,8.0,6,68.5
vb_325f7a93d610,Jala,Drayton,10,30,46,27,127,0.15,1,6,0,0,4,14,18.0,0,57.0
vb_73c90db8ab70,Rose,Kailahi,14,27,14,12,69,0.029,0,12,2,1,0,5,5.0,1,18.5
vb_90e6d3be8b5d,Emma,LeTourneau,17,51,30,17,120,0.108,2,11,1,6,7,22,29.0,1,49.0
vb_9993511d604e,Eva,Person,25,101,36,3,100,0.33,882,251,30,20,2,39,41.0,1,87.5
vb_fd477ff607d0,Louise,Ho,5,9,0,0,0,0.0,0,2,0,1,0,0,0.0,0,0.0
vb_3c01fa631f24,Megan,Hawkins,25,101,285,125,811,0.197,23,278,45,44,7,36,43.0,58,355.0
vb_6e55b0ab90fc,Jayden,Armstrong,25,84,161,65,399,0.241,5,48,7,3,0,21,21.0,10,178.5
vb_cef1fd2636a7,Makena,Simmons,2,2,0,0,0,0.0,0,7,2,0,0,0,0.0,1,2.0
vb_8d74bba31a75,Nina,Kovacevic,19,71,114,30,238,0.353,4,14,0,0,5,61,66.0,0,149.5
vb_7bc040d37c89,Elianna,Gerbrandt,8,28,5,1,14,0.286,1,3,0,0,2,16,18.0,2,15.0
vb_2d729433b256,Macyn,Unger,25,101,1,0,5,0.2,106,453,35,24,0,0,0.0,18,36.0
vb_86e76ae8d0a5,Keona,Savage,3,8,2,2,9,0.0,0,0,0,0,0,5,5.0,0,4.5
vb_d975851aa6a7,Katarina,Damnjanovic,8,9,9,7,34,0.059,0,1,2,1,1,1,2.0,0,12.5
vb_a8574d1b3239,Brooklyn,Robinson,7,15,9,5,26,0.154,0,3,0,0,0,3,3.0,0,10.5
vb_d8074f337f34,Logan,Remington,25,101,133,26,286,0.374,2,27,0,0,21,113,134.0,1,210.5
vb_11096c01540e,Natalie,Lemoine-Sells,25,101,331,104,898,0.253,7,53,0,0,5,71,76.0,0,371.5
vb_bc4adca7e77a,Ella,McVittie,25,100,2,0,10,0.2,207,171,38,45,1,4,5.0,1,43.0
vb_49efd33b786c,Ava,Khademi,24,97,0,0,0,0.0,7,43,25,15,0,0,0.0,0,25.0
vb_5ca4dae888ce,Davida,Hill,22,84,256,102,742,0.208,9,207,19,28,4,26,30.0,39,292.0
vb_f124eb964984,Caitlyn,Sutton,30,109,3,0,24,0.125,61,235,12,27,0,0,0.0,23,15.0
vb_aabd9cf70237,Claudia,Loyola,30,110,2,0,52,0.038,86,330,22,28,0,0,0.0,11,24.0
vb_b403876aef01,Mia,Beigh Alexander,12,24,1,1,3,0.0,3,6,5,8,0,0,0.0,1,6.0
vb_03beae64dbea,Victoria,Sparks,30,110,335,121,1040,0.206,34,335,26,33,4,14,18.0,34,372.0
vb_777209db247b,Reaghan,Whitlock,23,78,1,3,8,-0.25,5,124,12,24,0,0,0.0,31,13.0
vb_28217c3b481b,Lana,Maluda,8,21,33,10,85,0.271,0,11,0,0,3,7,10.0,0,39.5
vb_6d0103f65b99,Adalyn,Stewart,22,61,68,52,221,0.072,4,70,2,19,2,5,7.0,11,74.5
vb_82c8469c1217,Acca,Berube,25,78,118,65,423,0.125,7,94,6,3,2,7,9.0,17,129.5
vb_b01e89502842,Skylar,Paul,2,2,0,0,0,0.0,0,1,0,1,0,0,0.0,0,0.0
vb_28f278101a39,Audrey,Brooks,26,81,126,35,292,0.312,3,18,1,5,3,39,42.0,0,149.5
vb_171e75d10fae,Taylor-Reese,Howell,30,107,208,120,602,0.146,6,60,0,1,7,33,40.0,8,231.5
vb_063b8447ed35,Helena,Kelley,28,101,21,18,134,0.022,485,244,25,24,0,0,0.0,0,46.0
vb_efbee2cba95a,Ava,Medina,30,100,167,54,405,0.279,9,61,29,21,13,39,52.0,0,228.5
vb_0a1c5881730c,Brooke,Thao,30,110,8,8,85,0.0,518,259,28,41,0,0,0.0,0,36.0
vb_1d6091bfae8e,Abigail,Klinkhamer,4,4,2,4,7,-0.286,0,1,1,0,0,0,0.0,0,3.0
vb_30a881d53fab,Emily,Lalaian,1,1,0,0,1,0.0,0,0,0,0,0,0,0.0,0,0.0
vb_c80338d80110,Sofi,Veal,3,3,6,0,13,0.462,0,1,0,0,0,0,0.0,0,6.0
vb_1ea1e16b2aa7,Caroline,Sivills,30,109,243,135,689,0.157,9,78,3,7,7,34,41.0,1,270.0
vb_212121e6bd65,Tori,McNair,2,6,0,0,11,0.0,36,11,1,3,0,0,0.0,0,1.0
vb_92b97fd8716c,Alexis,Williams,16,40,34,27,104,0.067,0,13,0,0,6,18,24.0,0,49.0
vb_7643561a928c,Jaiden,Anderson,20,59,9,0,32,0.281,234,98,13,11,0,0,0.0,0,22.0
vb_653ca948f269,Elise,Bragg,29,98,231,132,777,0.127,4,281,23,36,4,16,20.0,29,266.0
vb_9ebcf70641fc,Berkley,Simmons,29,109,6,8,66,-0.03,18,257,49,19,0,0,0.0,30,55.0
vb_ffe8eeeb568b,Kyra,Douglass,1,1,1,0,1,1.0,0,0,0,0,0,0,0.0,0,1.0
vb_b78562843942,Isabelle,Bombas,29,112,194,55,455,0.305,2,25,0,0,30,75,105.0,1,261.5
vb_a328cb235d14,Shay,Kolivoski,29,117,1,3,30,-0.067,96,582,41,21,0,0,0.0,16,42.0
vb_1b509ca92115,Natalya,Montague,23,71,106,36,333,0.21,2,10,0,1,8,28,36.0,1,128.0
vb_8a0876c3de83,Gracen,Nutt,27,107,300,120,971,0.185,7,135,21,28,1,15,16.0,21,329.5
vb_415e91120638,Hailey,Cappleman,29,112,276,93,733,0.25,14,79,24,19,14,63,77.0,1,345.5
vb_05962af739a4,Kayla,Johnson,18,47,55,28,255,0.106,5,64,5,6,0,10,10.0,11,65.0
vb_d695c66ffff6,Kylie,Snyder,20,56,63,35,194,0.144,1,27,0,0,10,30,40.0,0,88.0
vb_5a1f2dbbef23,Mya,Davis,3,3,1,3,5,-0.4,0,1,0,0,0,1,1.0,0,1.5
vb_3fbacbc2f860,Addison,Haley,5,6,0,0,0,0.0,0,4,0,2,0,0,0.0,0,0.0
vb_fef5b769fb83,Riley,Blank,8,8,5,3,18,0.111,0,5,1,1,0,0,0.0,1,6.0
vb_255bfdf58f5e,Augusta,DeVos,3,3,2,1,4,0.25,0,1,0,1,0,0,0.0,0,2.0
vb_8f5bb0c42d6c,Shea,Stevens,25,83,1,3,9,-0.222,15,134,9,10,0,0,0.0,22,10.0
vb_32a205adb9bc,Clara,Wildermuth,21,81,151,60,470,0.194,6,29,0,0,6,44,50.0,0,179.0
vb_f0d28ec7cb19,Kearstin,Davis,29,117,39,10,143,0.203,940,311,51,51,2,14,16.0,0,99.0
vb_86ebd28bf927,Sophia,Barrera,18,40,0,3,3,-1.0,0,18,10,16,0,0,0.0,0,10.0
vb_23adc8209945,Kyleigh,Tangen,9,24,27,16,81,0.136,3,26,4,5,0,3,3.0,7,32.5
vb_823c6cba837f,Maci,Lerseth,28,101,3,0,10,0.3,86,356,18,29,0,1,1.0,25,21.5
vb_a88df79403bb,Sadie,Voss,30,109,365,113,937,0.269,38,325,25,25,5,26,31.0,22,408.0
vb_401a19bac7b6,Liz,Kopp,25,86,1,4,9,-0.333,430,110,14,31,0,0,0.0,0,15.0
vb_a7ee46c7d9ab,Gretchen,Volk,22,69,0,0,0,0.0,9,147,18,17,0,0,0.0,17,18.0
vb_19d33e3a9de4,Lucy,Larson,9,27,0,0,0,0.0,2,10,11,4,0,0,0.0,0,11.0
vb_e1617fb7c9ab,Faith,Van Eck,18,60,3,0,7,0.429,8,83,19,23,0,0,0.0,21,22.0
vb_2af47abd3fa7,Courtney,Holsteen,30,109,239,67,558,0.308,13,58,0,0,3,60,63.0,0,272.0
vb_655536ab2c0b,Aubrey,Gates,15,56,149,44,379,0.277,0,29,0,0,2,20,22.0,13,161.0
vb_88931304b271,Haley,Wolfe,30,104,153,37,368,0.315,13,57,17,42,17,90,107.0,1,232.0
vb_7016f3c60760,Abby,Haus,17,55,105,41,271,0.236,2,20,0,0,5,25,30.0,1,122.5
vb_cea81804789f,Tatum,Godinez,26,86,170,72,493,0.199,6,53,0,0,4,31,35.0,5,189.5
vb_01d1c80e6929,Jadyn,Hofmeyer,3,5,5,4,17,0.059,0,0,0,0,0,0,0.0,0,5.0
vb_d546d3719fca,Molly,Minnema,6,16,11,7,30,0.133,1,6,2,2,0,17,17.0,0,21.5
vb_71c8579c39b2,Elise,Gillen,30,109,6,1,24,0.208,639,184,42,18,0,0,0.0,0,48.0
vb_f5680f5e6d1f,Ella,Walker,30,109,230,50,441,0.408,5,21,0,0,21,77,98.0,0,289.5
vb_5e14b06a24ab,Hollie,Peterson,8,26,2,0,8,0.25,121,40,7,19,0,0,0.0,0,9.0
vb_76c9c3dddf2f,Emry,Rumbaugh,26,99,177,78,575,0.172,6,36,0,1,6,53,59.0,0,209.5
vb_11d658d30255,Kaitlyn,Danszczak,19,50,56,46,217,0.046,2,37,3,2,2,16,18.0,3,69.0
vb_197d51d2c278,Abby,Kolcum,2,2,0,0,0,0.0,2,2,0,0,0,0,0.0,0,0.0
vb_115f2676204e,Jaeden,Yost,27,105,6,5,34,0.029,412,222,33,36,0,0,0.0,0,39.0
vb_e9397ab23aa7,Leah,Schreckengost,8,27,1,1,7,0.0,3,13,6,9,0,0,0.0,0,7.0
vb_a01b5336b5bd,Arielle,Walter,22,73,0,1,1,-1.0,8,64,5,6,0,0,0.0,5,5.0
vb_d7e724001ea1,Cassidy,Stancombe,1,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0
vb_aa5eb86aaf6b,Hayden,Deming,13,29,18,15,88,0.034,0,8,0,0,0,11,11.0,1,23.5
vb_d713d77d3158,Ava,Haynes,22,68,86,65,294,0.071,4,54,1,5,3,31,34.0,6,105.5
vb_cc19951d6eba,Addison,Jones,16,39,26,19,96,0.073,2,5,0,3,3,39,42.0,0,48.5
vb_7d1a01f8e30d,Alayna,Esselink,1,1,0,1,1,-1.0,0,0,0,0,0,0,0.0,0,0.0
vb_ef48158aa81f,Callie,Chevalier,27,105,314,152,1116,0.145,21,286,11,4,5,39,44.0,36,349.5
vb_e21c91e69a36,Paityn,Krause,27,106,8,6,59,0.034,548,215,25,19,0,3,3.0,1,34.5
vb_8e7d3b1151db,Lauren,VonderHaar,27,106,204,50,591,0.261,11,65,14,11,43,93,136.0,1,307.5
vb_e4c9f3f5983c,Brooke,Farrah,8,11,0,0,0,0.0,1,11,2,0,0,0,0.0,1,2.0
vb_0d5638b32940,Victoria,Nalbach,24,76,93,31,241,0.257,3,23,0,0,5,45,50.0,0,120.5
vb_f12d9460e96a,Marley,Annis,26,99,99,76,323,0.071,12,185,21,27,0,10,10.0,24,125.0
vb_74b716cf1ded,Gwen,McCarthy,21,57,108,63,322,0.14,2,42,1,4,2,10,12.0,11,116.0
vb_5a6137a42a23,Kara,Pasquale,26,101,5,2,30,0.1,75,492,13,18,0,0,0.0,34,18.0
vb_b36d3d76be89,Brinklee,Dauenhauer,32,117,354,173,1155,0.157,16,354,31,22,0,25,25.0,43,397.5
vb_825f1b5dd3af,Courtnee,Morgan,1,2,1,1,3,0.0,0,0,0,0,0,1,1.0,0,1.5
vb_c5a400fda6db,Sadie,Kabisch,31,117,0,2,14,-0.143,111,727,14,17,0,0,0.0,25,14.0
vb_d5c1efa03c1c,Ryleigh,Layton,1,1,2,0,5,0.4,0,1,0,0,0,1,1.0,1,2.5
vb_fc77bb9023b8,Audrey,Letcher,15,30,1,0,5,0.2,11,75,6,9,0,0,0.0,9,7.0
vb_56d2c5c26196,Kendall,Toliver,31,103,186,115,657,0.108,21,287,31,21,2,23,25.0,31,230.5
vb_ee183632611f,Nasiya,Graham,27,75,118,55,350,0.18,1,21,0,0,4,24,28.0,0,134.0
vb_2a30008a3fe2,Hayden,Pinard,32,119,11,1,57,0.175,675,261,27,36,0,1,1.0,0,38.5
vb_8e069d45f045,Addison,Anderson,16,26,27,14,116,0.112,0,8,0,1,0,1,1.0,3,27.5
vb_521549bb54a9,Allie,Cooper,32,118,253,59,575,0.337,1,70,15,23,16,52,68.0,2,310.0
vb_fc2426419e7c,Jessica,Porten,23,56,107,36,234,0.303,3,14,6,10,1,45,46.0,1,136.5
vb_4da1327883cb,Samantha,Ward,18,34,0,0,1,0.0,2,76,7,2,0,0,0.0,5,7.0
