athlete_id,first_name,last_name,gp,gs,ab,r,h,doubles,triples,hr,rbi,tb,bb,so,sb,sb_att,avg,ip,era,w,l,sv,k,app
sb_51a2c471a979,Sophie,Wylie,47,47,126,17,32,6,0,2,6,44,12,14,0,0,0.254,,,,,,,
sb_9b0d61a00589,Nikki,Gibson,54,54,139,18,33,4,0,2,17,43,16,21,1,2,0.237,,,,,,,
sb_2f33db010343,Ally,Thompson,51,50,111,15,26,4,1,0,9,32,19,15,4,4,0.234,,,,,,,
sb_1fabbd277875,Tiffany,Meek,53,52,122,16,27,0,2,0,16,31,17,14,1,2,0.221,,,,,,,
sb_da6a4580ffbe,Kiki,Daniels,47,28,97,21,21,5,2,6,18,48,19,27,1,1,0.216,,,,,,,
sb_5b4cb5b41986,Presley,Smith,48,20,79,5,29,5,0,1,13,37,11,6,2,2,0.367,,,,,,,
sb_578ecd814ce0,Emily,Chiarella,14,8,23,3,6,0,0,0,1,6,0,5,2,2,0.261,,,,,,,
sb_63e7d3fe6dad,Maddox,Thomas,9,1,5,0,1,0,0,0,0,1,2,1,0,0,0.2,,,,,,,
sb_06d1c2bb430d,Julia,Bacoulis,27,16,40,4,7,3,0,0,6,10,2,5,1,1,0.175,122.2,4.85,8,14,2,93,
sb_bbc554b09471,Danae,Falquez,9,0,9,2,1,0,0,0,1,1,0,2,0,0,0.111,,,,,,,
sb_726eb6044b2b,J'Lyn,Guyden,19,1,1,9,0,0,0,0,0,0,1,1,2,2,0.0,,,,,,,
sb_e49c8537c282,Grace,Taylor,,,,,,,,,,,,,,,,132.2,4.54,9,12,0,46,
sb_7b8b0a53095a,Victoria,Ash,,,,,,,,,,,,,,,,57.1,5.62,4,4,0,26,
sb_a70242d1ae69,Tegan,Gabrielse,,,,,,,,,,,,,,,,39.1,6.76,0,3,0,31,
sb_89747c2738ef,Tia,Ice,50,50,134,12,43,9,0,3,20,61,20,14,1,1,0.321,,,,,,,
sb_1f6fa4312727,Lauren,Guthrie,44,42,106,17,31,4,1,1,14,40,23,16,2,2,0.292,,,,,,,
sb_7a5b27673e35,Kendall,Gaddie,50,50,129,11,36,3,1,2,16,47,6,22,0,1,0.279,,,,,,,
sb_1641d1b3c9a1,Nicole,Waters,44,41,109,8,30,5,0,3,19,44,6,13,2,3,0.275,,,,,,,
sb_790dd1d41b4d,Jayla,Manning,50,50,141,22,35,2,1,0,8,39,22,20,3,5,0.248,,,,,,,
sb_6657f7bb6b74,Jacklyn,Zuege,50,50,139,24,34,7,1,1,10,46,32,9,2,2,0.245,,,,,,,
sb_de03593d96f9,Madison,Davis,50,49,117,11,25,2,1,2,15,35,7,3,2,2,0.214,,,,,,,
sb_c9f12a3e19ca,Brooke,Shewmaker,42,30,60,6,16,2,0,0,1,18,4,8,0,2,0.267,,,,,,,
sb_ccc053e2da42,Lily,Jones,31,17,58,11,14,2,0,2,9,22,7,6,1,1,0.241,,,,,,,
sb_a3754a3c0fb1,Lele,Bennett,44,39,75,8,17,1,0,6,13,36,8,19,0,0,0.227,139.2,5.66,7,17,1,71,
sb_759a9828220d,Addison,Kerr,8,0,5,0,1,0,0,0,0,1,2,0,0,0,0.2,,,,,,,
sb_70ba5b809d17,Morgan,Williams,22,7,21,7,4,0,0,0,2,4,2,7,0,0,0.19,,,,,,,
sb_f683526e4a3f,Lydia,Stowe,12,3,17,1,3,1,0,1,1,7,0,1,0,0,0.176,,,,,,,
sb_6080635328a3,Peyton,Arnold,32,25,76,3,13,3,0,1,7,19,4,13,0,0,0.171,,,,,,,
sb_d2adfb5362a4,Addy,Branham,25,10,8,4,1,0,0,0,0,1,0,2,0,0,0.125,,,,,,,
sb_dd9cebd8703a,Tatum,Harper,27,10,13,3,0,0,0,0,0,0,2,6,0,0,0.0,,,,,,,
sb_4454eafc491f,Mara,Jimenez,11,0,1,2,0,0,0,0,0,0,0,0,1,2,0.0,,,,,,,
sb_6941e7af874f,Ally,Richardson,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,19.1,8.69,0,1,0,11,
sb_411d244b174a,Makenzie,Cowburn,,,,,,,,,,,,,,,,110.1,6.47,4,16,1,72,
sb_e2d8c69395eb,Elli,Jensen,,,,,,,,,,,,,,,,8.1,9.24,0,1,0,1,
sb_7e7db1cc0267,Natalie,Kerr,,,,,,,,,,,,,,,,23.2,11.83,1,2,0,7,
sb_0ab33a1e45bc,Emme,Yee,,,,,,,,,,,,,,,,1.0,21.0,0,0,0,0,
sb_74d2a6c30496,Sammie,Shelander,54,54,164,32,61,12,0,14,49,115,18,8,1,1,0.372,,,,,,,
sb_7633214ef4c6,Brie,Howard,54,54,185,52,67,9,1,20,65,138,5,14,1,2,0.362,,,,,,,
sb_dad28a681a5c,Emilee,Baker,54,54,183,52,64,1,1,0,16,67,22,16,6,7,0.35,,,,,,,
sb_7c974d392027,Katie,Raper,50,50,130,21,41,4,0,15,35,90,34,20,0,0,0.315,,,,,,,
sb_906d1135ce02,Kiley,Hinton,54,54,173,29,53,11,2,8,36,92,6,22,8,8,0.306,,,,,,,
sb_40a00936059c,Natalie,Burns,49,46,124,19,34,7,0,7,31,62,12,17,1,1,0.274,,,,,,,
sb_9351ef74fcb0,Makayla,Navarro,46,46,115,16,27,5,2,2,17,42,6,16,9,10,0.235,,,,,,,
sb_6b4d80709770,Ashlyn,Dulaney,38,27,90,13,24,4,1,2,9,36,10,8,1,1,0.267,,,,,,,
sb_fadb306fd1ac,Ashlyn,Graklanoff,29,29,55,13,11,2,0,1,8,16,15,12,3,3,0.2,,,,,,,
sb_62e06ef56c24,Jada,Sovey,29,12,45,10,9,3,0,0,5,12,8,5,3,3,0.2,,,,,,,
sb_ea3e08158d38,Shelby,Allen,39,31,77,10,13,1,1,0,8,16,10,12,5,6,0.169,,,,,,,
sb_0f3b29a52705,Nadia,Glass,15,4,12,5,2,1,0,0,1,3,1,2,1,1,0.167,,,,,,,
sb_ce614764c180,Maddy,Connolly Hojas,3,2,6,3,1,0,0,1,1,4,2,2,0,0,0.167,,,,,,,
sb_3fae0446132e,Ashley,Diaz,14,0,13,0,2,0,0,0,1,2,0,3,0,0,0.154,,,,,,,
sb_7b8dd4d4bcda,Mimi,Blackledge,22,11,33,3,5,3,0,0,2,8,2,5,0,0,0.152,25.2,4.91,2,2,0,4,
sb_e43621e8c6bf,Makenzie,Woodall,12,0,9,2,1,0,0,0,2,1,2,1,1,1,0.111,,,,,,,
sb_20fd6968bf2a,Maggie,Daughrity,23,4,12,9,1,0,0,0,0,1,3,1,1,1,0.083,,,,,,,
sb_a48e2ec42ef4,Kam,Moore,24,0,0,9,0,0,0,0,0,0,0,0,0,2,0.0,,,,,,,
sb_80846127f149,Alanah,Jones,,,,,,,,,,,,,,,,157.1,2.85,17,12,0,109,
sb_6e465acefab4,Cameron,Grayson,,,,,,,,,,,,,,,,101.1,3.94,10,7,0,36,
sb_447dc12432b1,Emberly,Nichols,,,,,,,,,,,,,,,,28.2,4.88,0,1,1,6,
sb_e9d03e23ad3e,Emily,Marks,,,,,,,,,,,,,,,,9.1,5.25,0,0,0,2,
sb_2688646f0e4b,Emma,Thompson,,,,,,,,,,,,,,,,21.1,6.89,1,2,0,7,
sb_66cfb7cb9a6f,Jacque,Connolly Hojas,,,,,,,,,,,,,,,,0.0,99.0,0,0,0,0,
sb_cbab22c53884,Lindsay,Henson,48,48,147,24,59,13,1,17,63,125,10,8,0,0,0.401,68.2,6.22,3,8,0,43,
sb_74f0d043a286,Sage,Farmer,48,48,160,38,60,5,4,1,18,76,17,10,18,23,0.375,0.0,0.0,0,0,0,0,
sb_447ae731cc03,Olivia,Thornton,48,48,142,41,51,9,2,10,36,94,17,17,4,5,0.359,,,,,,,
sb_9b5c1756518f,Lauren,Byrd,48,48,134,19,40,10,1,2,13,58,26,32,0,2,0.299,,,,,,,
sb_4843bb7c4c9a,Shayna,Suttles,45,45,134,11,37,6,1,3,17,54,8,13,4,4,0.276,,,,,,,
sb_967d671bd564,Dani,Stewart,44,40,102,12,25,4,0,1,8,32,11,16,1,1,0.245,,,,,,,
sb_fb98791a2167,Kami,Diaz,43,33,103,11,23,5,0,3,8,37,6,19,1,2,0.223,,,,,,,
sb_4972646ab89e,Madison,Cantoni,48,48,114,9,21,2,0,1,9,26,22,21,2,2,0.184,,,,,,,
sb_7ae7083707b4,Addison,Studney,5,1,5,0,2,0,0,0,0,2,0,2,0,0,0.4,,,,,,,
sb_7ed9c17a2abb,Leila,Susaia,4,4,9,2,3,1,0,1,1,7,1,3,0,0,0.333,,,,,,,
sb_079a59b49631,Aloni,Hogans,17,0,4,4,1,0,0,0,0,1,2,2,0,0,0.25,,,,,,,
sb_bb1fbc59763c,Caylin,Herring,29,19,58,6,11,1,1,0,3,14,3,10,0,0,0.19,,,,,,,
sb_7ebcffa837c9,Alivia,Artanis,33,25,64,10,10,0,0,0,1,10,6,12,3,3,0.156,,,,,,,
sb_49d6fafef989,Quinn,Thompson,27,5,31,3,4,0,0,0,2,4,4,2,0,0,0.129,,,,,,,
sb_e42ea61e0d48,Lilia,Alpuché,23,21,44,6,5,0,0,0,2,5,8,6,0,1,0.114,,,,,,,
sb_985e7b2882f2,Morgan,Warren,4,0,4,0,0,0,0,0,0,0,0,2,0,0,0.0,,,,,,,
sb_ebbceb020759,Carleigh,Croom,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
sb_bce2742ac2b4,Addison,Kluck,,,,,,,,,,,,,,,,156.0,5.12,10,16,0,111,
sb_56fba872608a,Kooper,Barnes,,,,,,,,,,,,,,,,72.0,7.19,0,8,2,29,
sb_b323f69c419f,Izzy,Lawrence,,,,,,,,,,,,,,,,11.1,9.26,1,2,0,3,
sb_cda89e6c27af,Alyssa,Hopkins,43,40,114,13,40,10,0,2,15,56,9,13,5,7,0.351,,,,,,,
sb_8b3b3078f973,Logan,Pickford,51,51,153,40,53,9,3,9,31,95,20,26,16,19,0.346,0.0,0.0,0,0,0,0,
sb_d6b01204597c,Kaleigh,Friend,40,27,78,5,25,4,0,0,16,29,5,17,0,1,0.321,,,,,,,
sb_aae3feafc811,Tess,Altevers Harris,49,49,143,36,45,12,3,10,29,93,21,27,15,16,0.315,,,,,,,
sb_abb28a49f68d,Madi,Sobota,39,36,94,17,21,6,2,3,13,40,19,26,4,6,0.223,,,,,,,
sb_a355ebcd97aa,Maddie,Lemasters,49,49,149,23,30,10,2,3,25,53,16,32,4,5,0.201,,,,,,,
sb_5c35a9732d41,Kamryn,Inman,51,51,146,21,27,4,0,1,20,34,15,35,13,15,0.185,,,,,,,
sb_5837ac919e98,Payton,Auerbach,50,50,114,17,21,2,0,0,15,23,7,8,7,10,0.184,,,,,,,
sb_b857746c3153,Haleigh,Dellow,10,2,3,0,1,0,0,0,0,1,0,1,0,0,0.333,16.2,6.3,0,1,1,6,
sb_efad76be7d58,Alyssa,Rangel,22,8,14,3,4,0,0,0,3,4,0,2,0,0,0.286,58.2,3.34,4,7,5,44,
sb_a5fa3fa23eae,Elyssa,DeRosa,28,24,75,13,21,3,0,0,5,24,9,8,4,5,0.28,,,,,,,
sb_f4654cc96ed6,Abbey,Lane,32,25,56,6,15,3,1,0,9,20,3,3,1,2,0.268,139.1,3.17,11,8,2,78,
sb_7cce336d0379,Meghan,Gray,27,12,45,7,11,1,1,1,9,17,4,11,4,4,0.244,,,,,,,
sb_a5cdd89a1f7d,Jessica,Chan,44,39,46,9,8,2,0,0,3,10,5,11,2,4,0.174,,,,,,,
sb_6a24e633f439,Madeline,Staats,38,24,55,10,9,3,0,0,4,12,12,19,8,10,0.164,,,,,,,
sb_becd2dac2ab7,Kaitlyn,Bronowicz,13,3,16,5,2,0,0,0,1,2,2,5,1,1,0.125,,,,,,,
sb_3e16ec714e6f,Bri,Lencz,25,12,8,1,1,1,0,0,1,2,0,2,0,0,0.125,96.2,2.97,8,4,0,40,
sb_f8a200f33b81,Harlowe,Nigh,20,3,5,0,0,0,0,0,0,0,0,4,0,0,0.0,32.2,6.0,3,4,0,17,
sb_b5d57d36bf67,Marissa,Skinner,5,1,2,1,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0,0,0,0,
sb_c05af075e6f6,Nicole,Edmiaston,57,57,170,52,77,7,0,23,70,153,41,12,1,1,0.453,,,,,,,
sb_460602335fc4,Irianis,Garcia,59,59,193,54,73,15,1,11,45,123,25,15,1,1,0.378,,,,,,,
sb_48e8b8f355f8,Logan,Forman,53,52,158,36,53,9,1,16,44,112,18,23,0,0,0.335,,,,,,,
sb_91c009c8211b,Gabby,David,53,49,127,21,42,9,0,5,30,66,21,25,0,0,0.331,,,,,,,
sb_96b25c0a34d3,Annabella,McClerren,59,59,176,53,55,10,2,4,26,81,42,19,7,10,0.313,,,,,,,
sb_bfbb18bafc7d,Alivia,Taibl,13,3,9,2,3,0,0,0,0,3,1,3,0,0,0.333,,,,,,,
sb_26fc4d314fc9,Madelyn,Synoracki,35,31,88,14,28,1,0,0,5,29,10,6,3,4,0.318,,,,,,,
sb_06c208dacdb2,Amber,Chumley,44,44,149,32,47,7,0,7,32,75,5,10,4,4,0.315,,,,,,,
sb_39745f28b488,Jahnnie,Patterson,42,9,29,16,8,2,0,1,5,13,3,7,6,8,0.276,,,,,,,
sb_dd60505bb755,Gaby,Bauer,42,39,108,17,29,6,0,3,23,44,12,9,1,2,0.269,,,,,,,
sb_0645ff38d875,Berkley,Demetter,35,22,56,11,14,2,0,0,5,16,3,12,3,4,0.25,,,,,,,
sb_2eec2ca200d9,Mason,Barclay,25,8,50,8,11,1,0,6,20,30,2,12,0,0,0.22,,,,,,,
sb_7a78abaa1ef2,Nadia,English,37,35,102,17,21,4,0,2,10,31,13,25,2,2,0.206,,,,,,,
sb_06ccfbd83770,Gia,Napoli,44,44,97,18,20,4,0,0,10,24,14,23,6,6,0.206,,,,,,,
sb_db7bff24e392,Madison,Quinn,22,17,52,7,10,3,0,2,8,19,5,6,0,0,0.192,,,,,,,
sb_03625a944559,Avery,Terpsma,4,3,7,0,0,0,0,0,1,0,2,2,0,0,0.0,,,,,,,
sb_9adea8ddceb4,Ava,Braswell,,,,,,,,,,,,,,,,156.2,3.35,19,11,1,63,
sb_5bf5c6a7aaea,Hayley,Arnold,,,,,,,,,,,,,,,,105.2,3.58,11,3,2,64,
sb_730c51d0f7ab,Jenna,Johnston,,,,,,,,,,,,,,,,38.2,4.71,3,4,1,14,
sb_a590acc02970,Kennedy,Temples,,,,,,,,,,,,,,,,58.0,6.64,4,3,1,32,
sb_51e59fb2eca7,Caitlyn,Kulczyski,,,,,,,,,,,,,,,,17.0,9.47,0,1,1,6,
sb_b099f44d3868,Sydney,Orndorff,41,37,106,20,37,2,2,0,16,43,15,11,12,14,0.349,,,,,,,
sb_365b8161bdd1,Kylie,Bulinski,41,39,95,23,32,9,0,5,24,56,45,15,2,2,0.337,,,,,,,
sb_036bfb083dd0,Julianne,Torres,36,33,98,18,28,3,1,0,6,33,7,12,1,1,0.286,,,,,,,
sb_bc2aaa85a554,Becca,Zawistowski,44,42,121,8,33,5,0,2,17,44,17,22,0,0,0.273,,,,,,,
sb_ac216f061e11,Hannah,Hernandez,42,39,127,23,34,3,0,1,13,40,13,15,5,8,0.268,,,,,,,
