athlete_id,first_name,last_name,gp,gs,goals,assists,points,shots,sog,gwg,gb,to,ct,dc,fow,fo_att,minutes,gk_ga,gk_gaa,gk_saves,gk_sv_pct
lax_12cb4ba7b431,Cadigan,Kimball,4,0,0,0,0,0,0,0,2,1,0,,0,0,,,,,
lax_7e3618605e29,Trevor,King,5,0,0,0,0,0,0,0,2,1,2,,0,0,,,,,
lax_551ac43deadc,Colton,Loughin,3,0,0,0,0,0,0,0,2,0,0,,0,0,,,,,
lax_b990110e46f0,Owen,McDevitt,1,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,
lax_e6bcef268a99,Tyler,Merchant,14,13,0,0,0,0,0,0,24,12,5,,0,0,,149,11.62,162,0.521
lax_5e55bda6c603,Reilly,Pablo,6,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,
lax_ffeddb6f020c,Tyler,Rardin,5,0,0,0,0,1,1,0,0,1,0,,0,0,,,,,
lax_c6a5147137b0,Cameron,Rice,2,0,0,0,0,0,0,0,0,0,0,,0,1,,,,,
lax_4c53fbfb0b7b,Kaden,Snead,4,1,0,0,0,0,0,0,0,0,0,,0,0,,7,7.0,6,0.462
lax_b962e701b1a0,Nicholas,Ungerland,4,4,0,0,0,0,0,0,5,5,0,,0,0,,55,16.18,45,0.45
lax_6c8616fd0d5b,Clay,Almgren,18,18,48,37,85,142,78,0,36,39,6,,0,0,,,,,
lax_540d7a97fa8f,Ryder,Maston,19,17,51,14,65,151,89,4,33,23,5,,1,1,,,,,
lax_2de8a1eeb0f2,Rex,Mabbs,18,18,36,22,58,131,73,2,37,35,5,,0,0,,,,,
lax_00e30946df2f,Nolan,Ohrman,18,11,20,12,32,59,36,0,19,18,0,,0,0,,,,,
lax_98ec3cd05750,Owen,George,19,9,17,14,31,68,38,0,18,15,4,,0,0,,,,,
lax_937d35afd2c7,Owen,Hoffman,17,7,20,2,22,75,43,2,11,7,0,,0,0,,,,,
lax_b81000f89ee6,Ben,Zabierek,19,5,14,6,20,45,24,0,10,12,4,,1,3,,,,,
lax_eeaef7354c13,Ronan,Butler,19,0,10,9,19,36,20,1,31,5,6,,0,0,,,,,
lax_637e59feb1d4,Dylan,Ah Now,19,0,7,6,13,18,12,0,7,4,1,,0,0,,,,,
lax_671d0bf21071,Emmett,Harris,11,6,7,5,12,36,18,0,6,7,1,,0,0,,,,,
lax_dd1d85eed762,Andrew,Stodden,19,0,6,1,7,19,12,0,7,4,2,,0,0,,,,,
lax_351891aced2e,Jack,Liss,16,1,3,4,7,18,11,0,5,4,0,,1,1,,,,,
lax_d3787f676750,Luke,Jenkins,7,1,4,2,6,9,5,1,0,2,0,,0,0,,,,,
lax_448a17dc8eb3,Jamie,Weyerhaeuser,15,0,2,2,4,11,5,0,3,4,0,,0,0,,,,,
lax_09054d1bb80c,Liam,Duhame,8,0,1,2,3,1,1,0,1,2,0,,0,0,,,,,
lax_c891fbaf1120,Harlan,Graber,8,0,2,0,2,6,4,0,2,1,0,,0,0,,,,,
lax_1151b2f8fcdd,Ryan,Kim,18,1,2,0,2,8,3,0,20,7,2,,0,0,,,,,
lax_fc687ae3acdf,Brett,Maguire,1,0,1,1,2,2,1,0,1,0,0,,0,0,,,,,
lax_9d843287ebca,Gabe,Malcolm,18,7,1,1,2,7,3,0,31,4,15,,0,0,,,,,
lax_2f2bb82c50ba,Jack,Rice,14,5,1,1,2,1,1,0,33,4,14,,0,0,,,,,
lax_708eb8de3024,Jack,McHenry,18,6,0,2,2,5,4,0,166,16,0,,265,408,,,,,
lax_8bcf6435e17f,Max,Garcia,6,0,1,0,1,2,2,0,1,1,0,,0,0,,,,,
lax_2b888194a096,Jack,Nicholson,17,16,1,0,1,2,2,0,27,5,16,,0,0,,,,,
lax_24f0ca80ed00,Auden,Seigel,5,0,1,0,1,4,3,0,1,1,0,,0,0,,,,,
lax_5871bc207e5c,Griffy,Whitman,6,0,1,0,1,1,1,0,0,1,0,,0,0,,,,,
lax_220991470432,Kevin,Covington,17,8,0,1,1,1,1,0,29,7,15,,0,0,,,,,
lax_a2459ba8eceb,Sawyer,Paul,18,17,0,1,1,0,0,0,37,3,16,,0,0,,,,,
lax_478552e9a877,Aleco,Buendia,4,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_e95cd812d43f,Nate,Campbell,11,0,0,0,0,1,0,0,13,3,0,,0,0,,,,,
lax_8886822fe458,Julian,Cassinelli,16,0,0,0,0,1,1,0,12,0,0,,31,88,,,,,
lax_60e1c7a26028,Logan,Chavez,6,0,0,0,0,0,0,0,1,1,0,,0,0,,,,,
lax_a9de0cf19bf8,Jacob,Cohen,14,3,0,0,0,0,0,0,21,4,5,,0,0,,,,,
lax_244a5af27799,Samuel,Cristinzio,3,0,0,0,0,0,0,0,1,1,0,,0,0,,1,4.28,3,0.75
lax_039cb8fec0d3,Joshua,Do,12,0,0,0,0,1,0,0,4,5,0,,0,0,,,,,
lax_1cb35ae47730,Nathan,Hoffman,1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0.0,0,0.0
lax_982bf5d90a70,Lucas,Kearney,19,15,0,0,0,0,0,0,17,9,6,,0,0,,,,,
lax_1b9f3301cabf,Joseph,Martucci,7,0,0,0,0,6,2,0,0,1,0,,0,0,,,,,
lax_d34d5cb1c9e9,Alex,Michels,6,0,0,0,0,5,1,0,1,2,1,,0,0,,,,,
lax_8ee2e1c7efa6,Colin,Neary,7,0,0,0,0,0,0,0,3,2,1,,0,0,,,,,
lax_584cdf3d700a,Sam,Palmer,5,0,0,0,0,0,0,0,0,1,1,,0,0,,,,,
lax_75099f9e5755,Ryan,Pretzer,11,0,0,0,0,0,0,0,4,1,1,,0,0,,13,9.03,18,0.581
lax_0f03061f0193,Asa,Ravenell,5,0,0,0,0,0,0,0,4,1,1,,0,0,,,,,
lax_3909a842eac0,Kevin,Sisk,4,0,0,0,0,0,0,0,0,1,1,,0,0,,,,,
lax_3c10f3728954,Ryan,Slomsky,6,0,0,0,0,0,0,0,2,0,1,,0,0,,,,,
lax_c751f8fefd2d,Drew,Tyson,19,19,0,0,0,1,0,0,35,14,12,,0,0,,165,9.58,236,0.589
lax_c27ada55c088,JJ,Wright,1,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_0109e7d743c8,Andrew,Welch,17,16,46,22,68,124,81,3,14,18,5,,0,0,,,,,
lax_47e72604821b,Huck,Campbell,17,16,35,30,65,109,70,3,25,39,11,,0,0,,,,,
lax_8101969d6cfe,Charlie,Horner,17,17,38,18,56,104,72,2,23,18,5,,0,0,,,,,
lax_5a42336647ae,Jack,Miller,17,13,29,18,47,133,86,1,21,21,12,,0,0,,,,,
lax_7203f8b33b00,Josh,Harney,14,9,19,12,31,62,31,0,10,9,0,,0,0,,,,,
lax_c9138ccd9bd7,Samuel,Archer,17,5,16,4,20,72,42,0,14,12,5,,0,0,,,,,
lax_0e0dc0fbf349,Andrew,Mazy,16,0,12,6,18,37,22,0,4,5,1,,0,0,,,,,
lax_6e24c184e9ab,Aven,Blair,17,4,9,8,17,27,19,0,75,12,11,,0,0,,,,,
lax_7db6404f000d,Ben,Gaccino,17,13,9,8,17,56,33,0,7,7,4,,0,0,,,,,
lax_9625986c5ec3,Jack,McKiernan,17,1,8,9,17,29,21,1,10,10,1,,0,0,,,,,
lax_ee1905121b65,Jaxon,Eldridge,17,0,9,5,14,28,17,0,10,5,2,,0,0,,,,,
lax_e7367a9296dd,Noah,Siler,15,0,4,7,11,22,14,0,13,6,4,,0,0,,,,,
lax_eae4994c44a9,Alex,Vennari,13,0,6,0,6,13,11,0,12,3,5,,0,0,,,,,
lax_ffb2899668da,Camble,Rosenbaum,17,0,3,0,3,11,6,0,31,7,7,,0,0,,,,,
lax_f8c13ab4a336,RJ,Young,15,1,3,0,3,8,5,0,19,6,3,,0,0,,,,,
lax_0ca837f997b4,Braden,Antle,17,5,2,1,3,12,6,0,48,2,0,,162,237,,,,,
lax_de025818e23a,Grayson,Pham,17,0,2,1,3,5,3,0,23,2,0,,60,97,,,,,
lax_ed5c04fe8321,Maverick,Shultz,16,6,2,1,3,8,7,1,20,4,10,,0,0,,,,,
lax_b8185058a07d,Patrick,Slagle,15,0,2,1,3,4,2,0,12,2,6,,0,0,,,,,
lax_891401b5ece7,Mason,Davis,12,0,0,3,3,3,0,0,13,3,4,,0,0,,,,,
lax_df05936cefaf,Nick,DeGrandi,17,15,0,2,2,4,1,0,28,7,6,,0,0,,115,8.58,158,0.579
lax_423fdd1c29ce,Briggs,Beck,12,0,1,0,1,2,2,0,4,2,0,,7,13,,,,,
lax_720cf8299111,Caleb,Kern,17,13,1,0,1,8,5,0,29,10,21,,0,0,,,,,
lax_39dbb1878708,David,Niblett,12,0,1,0,1,5,4,0,4,2,0,,1,1,,,,,
lax_269896d4359f,Tommy,Scales,16,0,0,1,1,2,2,0,13,1,0,,55,92,,,,,
lax_749908612f08,Will,Bird,13,0,0,0,0,1,1,0,8,0,3,,0,0,,,,,
lax_2f128ca2e1db,Zack,Carrico,12,1,0,0,0,0,0,0,2,0,0,,0,0,,2,1.12,7,0.778
lax_ccee2ec9db77,Benjamin,Farley,9,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_a9522b978e36,Garrett,Field,14,5,0,0,0,0,0,0,2,1,2,,0,0,,,,,
lax_a675bbb7c18f,Nick,Kane,13,0,0,0,0,1,1,0,4,1,2,,0,0,,,,,
lax_50537460c003,Ethan,Kroll,12,1,0,0,0,0,0,0,7,2,0,,0,0,,14,7.22,19,0.576
lax_d1ab257bc320,Luke,Larish,9,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,
lax_ee95cebd2cb9,Gavin,Nail,14,0,0,0,0,1,0,0,5,4,2,,0,1,,,,,
lax_bb4fbe7b6f47,Sam,Neff,17,17,0,0,0,0,0,0,33,8,11,,0,1,,,,,
lax_688789a5ee33,Dom,Tsourkas,15,12,0,0,0,1,0,0,18,5,14,,0,0,,,,,
lax_f5d1e4fa2c95,Pat,McDermott,18,18,32,32,64,103,62,4,26,47,5,,0,0,,,,,
lax_5a28e2e1fcff,Matt,Chubenko,19,14,39,8,47,137,70,2,27,22,5,,0,0,,,,,
lax_ac489ff555f3,Jimmy,Maro,19,10,20,15,35,83,46,0,23,23,4,,0,0,,,,,
lax_ba7ddc2a3fca,Drew,Filipovits,19,18,17,11,28,44,33,0,28,17,6,,0,0,,,,,
lax_a65a27b1012b,Nick,Remund,18,15,16,10,26,88,40,0,21,24,5,,0,0,,,,,
lax_063daf0ffbe9,Reese,Ackerman,11,8,14,12,26,39,23,0,12,7,4,,0,0,,,,,
lax_f17c1088efd8,Owen,Teaney,19,6,12,3,15,43,22,1,2,11,1,,0,0,,,,,
lax_8b730f01b67f,Gabe,Broome,19,4,11,4,15,48,24,0,70,21,15,,0,3,,,,,
lax_2e11e51b94ae,Kieran,Koenke,17,8,8,6,14,28,16,0,12,17,0,,0,0,,,,,
lax_92d975e0467c,Quin,Michaels,18,5,8,6,14,24,15,0,9,20,3,,5,19,,,,,
lax_efc4ef0ca785,Tyler,Young,5,5,7,1,8,22,14,1,2,1,1,,0,0,,,,,
lax_74363bb0b19d,Colin,Bostrom,8,0,2,4,6,2,2,0,3,2,0,,0,0,,,,,
lax_82a025949637,Landon,Lane,6,0,4,0,4,9,7,0,3,1,1,,0,0,,,,,
lax_c4d4f437ee0d,Garrett,Howell,18,0,3,0,3,8,5,1,26,8,5,,0,0,,,,,
lax_85761fc804bd,Brendan,Gleason,18,0,1,2,3,8,4,0,49,8,15,,49,104,,,,,
lax_04c5d1aaa3c9,Mikey,Rowinski,13,9,0,3,3,0,0,0,19,2,5,,0,0,,,,,
lax_4a2f5b7aa2c3,Brendan,Allen,8,0,2,0,2,2,2,0,7,4,1,,0,0,,,,,
lax_0ad8c59edaf2,Brandon,Cash,17,0,2,0,2,7,4,0,106,11,1,,226,370,,,,,
lax_9742d907d76b,Ryan,Mosier,18,18,1,1,2,4,2,0,38,18,21,,0,0,,,,,
lax_3d855968deea,Christian,Fokas,12,1,1,0,1,10,7,0,6,5,1,,0,0,,,,,
lax_159e2bcf1617,Ridge,Gerken,8,0,1,0,1,3,2,0,1,3,1,,0,0,,,,,
lax_fdb0a17f5f0a,Wallace,Pickard IV,7,0,1,0,1,1,1,0,3,1,0,,0,0,,,,,
lax_963a67537697,Will,Harcourt,14,9,0,1,1,0,0,0,19,10,1,,0,0,,119,13.08,106,0.471
lax_5989f66e8ae0,Chase,Thomas,5,0,0,1,1,0,0,0,1,0,0,,0,0,,,,,
lax_a8ac3cb7da21,Dylan,Ciborski,2,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_5d3bd26d7d2f,Matt,Connor,6,0,0,0,0,0,0,0,1,1,0,,0,0,,5,7.69,4,0.444
lax_c086a92f6cae,Owen,Embley,1,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,
lax_174e9a7e8c76,Frank,Fiannaca,16,0,0,0,0,0,0,0,11,0,4,,0,0,,,,,
lax_d36938befa91,Liam,Finegan,5,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_d6bf0a3da0cd,Arthur,Finney,5,0,0,0,0,3,1,0,1,0,0,,0,0,,,,,
lax_44927c5bf8da,Connor,Groben,4,0,0,0,0,0,0,0,2,1,0,,0,0,,,,,
lax_4c060a742cee,Charlie,Haines,2,0,0,0,0,2,1,0,0,0,0,,0,0,,,,,
lax_4e71812298c8,Nick,Kennedy,3,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,
lax_bb72b62987d7,Marc,Manfredonia,17,15,0,0,0,2,2,0,33,24,9,,0,0,,,,,
lax_4ce3e21b95f8,Ian,Mangini,19,0,0,0,0,1,1,0,17,4,9,,0,0,,,,,
lax_074fd5954e02,Jared,Meck,6,1,0,0,0,2,0,0,6,2,2,,0,0,,,,,
lax_f5e19e622c5a,Ty,Meck,18,1,0,0,0,1,1,0,25,7,13,,0,0,,,,,
lax_29ec3390011b,Mason,Miller,14,2,0,0,0,0,0,0,30,8,13,,1,1,,,,,
lax_227744030608,Ian,Murphy,5,3,0,0,0,0,0,0,5,5,1,,0,0,,27,11.01,16,0.372
lax_657855bce533,Gavin,Pilson,3,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_93b4641646bd,Tommy,Schroeder,3,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,
lax_584224c7dc1f,Matt,Shragher,19,12,0,0,0,1,1,0,3,7,4,,0,0,,,,,
lax_b2a5e79f86fd,Greyson,Stewart,5,2,0,0,0,0,0,0,0,1,0,,0,0,,15,10.53,15,0.5
lax_f933597ddc52,Jack,Storipan,11,5,0,0,0,1,0,0,10,4,0,,0,0,,68,12.52,58,0.46
lax_87b3d1ddcb06,Nate,Traver,3,0,0,0,0,0,0,0,0,0,1,,0,0,,,,,
lax_e5b01f5349f2,Jack,White,9,0,0,0,0,0,0,0,9,4,2,,0,0,,,,,
lax_e707d83d6033,Owen,Lyons,15,15,45,24,69,124,81,3,60,44,13,,0,0,,,,,
lax_1a1b6893250f,Connor,Hamilton,15,1,19,19,38,77,54,0,21,25,2,,0,0,,,,,
lax_eb5a42c603e6,Jack,Morrill,15,15,21,12,33,92,51,1,140,37,11,,162,255,,,,,
lax_656a1a4ee236,Nicholas,Pike,15,14,28,4,32,74,45,1,28,33,13,,0,0,,,,,
lax_be58cf0f3d82,Hunter,Simpson,13,2,16,12,28,45,31,0,22,13,5,,0,0,,,,,
lax_38b6e0b728cf,Wyatt,Lyons,14,13,23,2,25,85,46,1,12,19,2,,0,0,,,,,
lax_f7fb28965a5e,Dustyn,Hinkley,15,0,5,1,6,31,17,0,23,13,4,,0,0,,,,,
lax_c4bab05250d7,Charlie,Foster-Major,7,1,3,2,5,12,4,0,8,10,0,,0,0,,,,,
lax_25f3676b4ec2,Tyler,Lydon,14,0,4,0,4,28,18,1,11,25,2,,0,0,,,,,
lax_518d62c6dcc0,Jesse,Sag,12,0,2,2,4,10,6,0,8,4,0,,0,0,,,,,
lax_30f1e48a3c02,Simon,Lanigan,14,0,0,3,3,6,2,0,20,13,4,,0,0,,,,,
lax_6188cc37d789,Kyle,Van Doren-Crooker,12,0,2,0,2,16,6,0,4,4,1,,0,0,,,,,
lax_0221ec3048d0,Declan,Brown,15,0,1,0,1,3,2,0,1,3,0,,0,0,,,,,
lax_50ae491b7036,Patrick,Babineau,15,15,0,1,1,3,2,0,34,13,14,,0,0,,,,,
lax_6caf2901dd3f,Tyler,Gay,12,3,0,1,1,2,0,0,10,2,4,,0,0,,,,,
lax_c5a519935e8a,Hunter,Vail,15,15,0,1,1,0,0,0,34,23,34,,0,0,,,,,
lax_86ff968d9bc4,Nick,Fischetto,11,1,0,0,0,4,0,0,1,1,1,,7,29,,,,,
lax_8c0d81435a1b,Jamie,Fonseca,14,8,0,0,0,1,1,0,27,12,5,,0,0,,,,,
lax_e81b184e0eef,Cooper,Freeman,8,0,0,0,0,1,0,0,4,0,0,,0,0,,,,,
lax_88d8304c2fda,Toby,Hopson,6,0,0,0,0,0,0,0,0,0,1,,0,0,,5,27.69,0,0.0
lax_ce4fd7455d82,Sam,Lockwood,4,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0.0,1,1.0
lax_c8ad2007d6b5,Layton,Lyons,6,0,0,0,0,0,0,0,0,2,0,,0,1,,,,,
lax_0fe2f6e0e0a7,Dexter,Morin,1,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,
lax_e1545e8e0ad6,Nathan,Myers,4,0,0,0,0,0,0,0,1,1,0,,0,0,,,,,
lax_ddba125cd827,Juan,Otero,15,0,0,0,0,1,1,0,12,3,4,,36,129,,,,,
lax_38d8a1157e75,Caleb,Pack,13,1,0,0,0,4,1,0,6,6,2,,1,1,,,,,
lax_030000e1e0f0,Vincent,Pavonetti,6,0,0,0,0,0,0,0,0,1,0,,0,0,,11,15.25,10,0.476
lax_39a9c184c3f6,Mike,Picard,15,15,0,0,0,2,0,0,27,14,1,,0,0,,183,13.53,153,0.455
lax_d45d389bd4a8,Dylan,Preston,15,13,0,0,0,1,0,0,36,12,22,,0,0,,,,,
lax_d0e1c585c512,Kyle,Siebert,1,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_093e9619ffc7,Gavin,Start,15,2,0,0,0,1,1,0,2,1,1,,0,0,,,,,
lax_f86b2f51511f,Ciaran,Vizi,13,12,0,0,0,4,2,0,46,10,35,,0,0,,,,,
lax_a02d6dde88a2,Caleb,Vose,5,0,0,0,0,0,0,0,0,0,0,,2,5,,,,,
lax_05a0a2595363,Tracen,Wagner,14,3,0,0,0,1,0,0,14,8,6,,0,0,,,,,
lax_4ec2ea0dcfb8,Zander,Ysewyn,5,0,0,0,0,0,0,0,2,2,0,,0,0,,,,,
lax_55385094a5b1,Rocco,Curatola,17,16,33,25,58,91,59,5,39,33,9,,0,0,,,,,
lax_a3812ccfb1ad,Vin,Pantano,19,0,12,34,46,58,29,0,8,27,1,,0,0,,,,,
lax_f2c0d03a70fd,Mitchell,Voglewede,19,19,35,10,45,111,66,3,41,23,15,,0,0,,,,,
lax_1c9746e7c219,Connor,Ballantyne,19,7,25,15,40,58,42,1,18,22,6,,0,0,,,,,
lax_2700b8bc9ca2,JJ,Boos,18,0,24,1,25,104,59,2,10,20,5,,0,0,,,,,
lax_f376c2fcd8c9,Chris,Molnar,19,0,19,6,25,72,44,0,18,15,3,,0,0,,,,,
lax_9f9d35ddd8a0,Riley,Fischer,17,11,17,7,24,54,34,0,11,13,1,,0,0,,,,,
lax_aaa2125a2832,Will,Gonia,18,2,14,3,17,33,24,2,14,9,2,,0,0,,,,,
lax_69f12e7e349b,Landen,Kruse,19,0,12,2,14,53,29,0,11,14,1,,0,0,,,,,
lax_a41519089599,Kramer,Zastrow,16,0,8,3,11,34,21,0,5,5,1,,0,0,,,,,
lax_cc76143f1d22,Caleb,Edwards,15,0,4,3,7,21,13,0,2,3,1,,0,0,,,,,
lax_9a55f06d2d87,Noah,Ericson,7,0,3,3,6,12,7,0,5,5,0,,0,0,,,,,
lax_9337fde7cfdd,Xavier,Huber,4,0,3,1,4,5,3,0,1,2,0,,0,0,,,,,
lax_13a85d7f2f50,Jackson,Bell,8,2,1,3,4,8,5,0,5,4,1,,0,0,,,,,
lax_3e756a280042,Justin,Johnson,8,0,3,0,3,6,4,0,2,2,0,,0,0,,,,,
lax_7c9fe18f6910,Danny,Kelly,19,19,0,3,3,8,3,0,63,12,45,,0,0,,,,,
lax_146611db8391,Nick,Fariello,19,18,2,0,2,5,4,0,68,4,0,,147,265,,,,,
lax_522e82a387af,J'Oshua,Shaw,19,0,1,1,2,4,3,1,72,20,25,,0,0,,,,,
lax_493278440122,Aidan,Kubiak,8,0,1,0,1,10,7,0,1,4,0,,0,0,,,,,
lax_09c9c7005132,Mason,Levin,19,18,1,0,1,6,2,0,41,16,21,,0,0,,,,,
lax_95d00167fc37,Nathan,Marchal,7,0,1,0,1,8,3,0,3,3,0,,0,0,,,,,
lax_e3128a4fcf20,Justin,Scheberle,19,19,1,0,1,5,2,0,48,11,12,,1,3,,,,,
lax_52e71d61d570,Alec,Jankowski,19,1,0,1,1,1,0,0,31,2,0,,64,101,,,,,
lax_68668249c934,Conor,Luipold,9,0,0,1,1,0,0,0,10,2,3,,0,0,,,,,
lax_01c1afb55e0a,Juan,Carlos Marquez,5,0,0,1,1,2,1,0,1,1,0,,0,0,,,,,
lax_13695ab6e2fc,Michael,Alaniz,4,0,0,0,0,1,0,0,1,2,0,,0,0,,,,,
lax_59a966e462ad,Luke,Arnold,18,14,0,0,0,0,0,0,30,3,1,,0,0,,88,6.54,131,0.598
lax_e291f317b4c6,Zander,Carson,4,0,0,0,0,0,0,0,2,2,0,,0,0,,,,,
lax_463c04e0bcd3,Evan,Dobyns,5,0,0,0,0,0,0,0,1,0,1,,0,0,,3,4.68,5,0.625
lax_8fabc7de3d09,Ethan,Eller,4,0,0,0,0,0,0,0,0,0,0,,0,0,,1,10.4,0,0.0
lax_8f470459303c,Zade,Gawrys,12,5,0,0,0,0,0,0,5,1,1,,0,0,,12,2.9,24,0.667
lax_39c1ac540784,Nathan,Gibbs,4,0,0,0,0,0,0,0,2,1,0,,0,0,,,,,
lax_68cc815ee019,Caleb,Hamm,4,0,0,0,0,0,0,0,2,1,0,,0,0,,,,,
lax_88b9c709925a,Kolin,Harmon,5,0,0,0,0,1,1,0,1,2,0,,0,0,,,,,
lax_bb347970b196,Josh,Hartman,9,2,0,0,0,0,0,0,5,4,2,,0,0,,,,,
lax_1ad16955f496,Mason,Kaufman,19,17,0,0,0,2,0,0,22,14,21,,0,0,,,,,
lax_731fcbbb9270,Cole,Kirian,5,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,
lax_2c9f698b3eeb,Alexander,Maas,1,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_98fc88afb2a7,Aiden,Miller,2,0,0,0,0,0,0,0,1,1,1,,0,0,,,,,
lax_dc88abd7d3d5,Eiji,Minobe,18,16,0,0,0,2,1,0,34,10,16,,0,0,,,,,
lax_ac4b308f0219,Cam,Modreski,12,1,0,0,0,0,0,0,12,3,4,,0,0,,,,,
lax_e6aa194309db,Kyle,Nordstrom,3,0,0,0,0,0,0,0,1,0,0,,0,0,,,,,
lax_2cf13d7ab0f4,Peter,Osborne,8,3,0,0,0,1,0,0,6,3,3,,0,0,,,,,
lax_70458b1cbf4e,Luke,Perrotta,4,0,0,0,0,0,0,0,1,1,0,,0,0,,,,,
lax_ef9644bcdb8c,Quinn,Rainey,1,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_7812746d83cd,Michael,Scott,5,0,0,0,0,0,0,0,5,0,0,,14,21,,,,,
lax_b96c53d91f78,Owen,Shelden,5,0,0,0,0,0,0,0,2,0,1,,0,0,,3,6.63,5,0.625
lax_d0d39f3c6329,Matt,Skornick,5,0,0,0,0,0,0,0,5,2,1,,0,0,,,,,
lax_422b65521926,Mason,Slazyk,5,0,0,0,0,3,1,0,1,1,0,,0,0,,,,,
lax_96a7169655be,Colby,Springer,8,0,0,0,0,0,0,0,7,1,1,,0,0,,,,,
lax_f93e43f18f20,Brayden,Wilson,3,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_cc1316ed960b,Ezekiel,Christian,15,15,28,29,57,85,48,3,15,26,3,,0,0,,,,,
lax_32b0db1eb1e5,Patrick,Smith,15,0,26,7,33,71,39,0,8,12,5,,0,0,,,,,
lax_32be685732a3,Eric,Key,15,14,18,7,25,106,52,1,23,32,9,,0,0,,,,,
lax_998ddd4c55fa,Noah,Heller,15,15,13,11,24,63,28,1,17,27,4,,0,0,,,,,
lax_5aa65a9fdba2,Max,Silver,11,0,13,4,17,43,26,0,3,8,2,,0,0,,,,,
lax_d6625ff471cc,Liam,Miller,15,1,10,7,17,37,22,0,9,20,0,,0,0,,,,,
lax_404ceb5c3564,Jack,Elgas,14,0,11,1,12,34,22,0,4,5,0,,0,0,,,,,
lax_aef4367b3c0f,Davis,Lee,15,0,4,2,6,25,14,0,3,15,1,,0,0,,,,,
lax_2aa6a5ea1511,Ben,Lewis,11,7,1,3,4,13,4,0,16,12,5,,0,0,,,,,
lax_3ac34aff37d1,Ryder,Bonser,3,0,2,0,2,9,6,0,2,2,0,,0,0,,,,,
lax_f37b4afaf7ca,James,McManus,6,0,1,1,2,2,2,0,0,4,1,,0,0,,,,,
lax_0d469021e9ee,Ben,Nocerito,15,8,1,1,2,4,2,0,26,9,9,,0,0,,,,,
lax_a6609c30b5d9,Mason,Tucker,15,15,1,0,1,5,5,0,79,8,2,,128,267,,,,,
lax_77e83bd03fdb,Freddie,Wheaton,15,15,1,0,1,3,2,0,15,8,13,,0,0,,,,,
lax_261180c992a8,Gavin,Wienhold,8,0,1,0,1,3,1,0,0,1,0,,0,0,,,,,
lax_79ff777e029f,Matt,Lombardi,12,0,0,1,1,0,0,0,17,6,8,,0,0,,,,,
lax_080ccb029a7a,Owen,Pray,11,0,0,1,1,0,0,0,13,4,7,,0,0,,,,,
lax_905a16234ea1,Jamison,Wildt,11,11,0,1,1,6,0,0,29,14,19,,0,0,,,,,
lax_16d799f2920a,Abraham,Al-Khalili,14,0,0,0,0,0,0,0,9,2,0,,17,48,,,,,
lax_dbd0f871af38,Ryan,Astle,3,0,0,0,0,0,0,0,0,1,0,,0,0,,0,0.0,0,0.0
lax_d29c6b06f195,Reggie,Bartels,9,0,0,0,0,1,0,0,2,1,3,,0,0,,,,,
lax_ebb331bbf77a,Charles,Bednar,15,15,0,0,0,1,1,0,10,2,4,,0,0,,,,,
lax_5bb0bc036438,Myles,Brown,3,0,0,0,0,0,0,0,1,1,0,,0,0,,,,,
lax_ae9187439462,Van,Buhrman,8,0,0,0,0,0,0,0,4,1,2,,0,0,,,,,
lax_e63ac4330f7b,Jake,Chambers,1,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,
lax_32aba9b80624,Matt,Clarke,10,0,0,0,0,0,0,0,6,6,4,,0,0,,,,,
lax_06e6555160bf,Will,Clarke,3,0,0,0,0,0,0,0,0,1,0,,0,0,,,,,
lax_7640496863d6,Brayden,Feeney,6,2,0,0,0,0,0,0,0,1,1,,0,0,,,,,
lax_4513f6421e87,Samuel,Fritz,8,1,0,0,0,0,0,0,3,1,4,,0,0,,,,,
lax_f2a91c2e7c09,Evan,Granahan,15,15,0,0,0,5,1,0,18,9,10,,0,0,,,,,
lax_144f18d7e550,Matthew,Hagerty,5,0,0,0,0,0,0,0,2,0,0,,0,0,,,,,
lax_0efcfc338533,Elijah,Hinson,5,0,0,0,0,0,0,0,1,0,0,,0,0,,8,9.34,11,0.579
