athlete_id,first_name,last_name,gp,goals,assists,points,plus_minus,minutes,goalie_ga,goalie_gaa,goalie_saves,goalie_sv_pct
ih_79393ff2792e,Eli,Pilosof,20,3,1,4,0,4,,,,
ih_c4dcd8557c3c,Peyton,Militello,4,0,0,0,-1,0,,,,
ih_f953522bddcc,Marcus,Sang,25,4,5,9,,4,,,,
ih_f3c91d404a7d,Dennis,Davidson,23,8,4,12,,3,,,,
ih_cb45ad464b8e,Ethan,Ullrick,25,12,18,30,,2,,,,
ih_ef7eaeca6ae0,Kodi,Dotterer,6,1,0,1,-2,0,,,,
ih_7ee5edd1ce0b,Bryceon,Lago,23,2,4,6,,1,,,,
ih_e653184fe7d9,Max,Resnick,25,10,11,21,,10,,,,
ih_2811d5c2f4fc,Colby,Dobek,10,2,0,2,0,0,,,,
ih_2c5c6bba1608,Liam,O'Hare,16,2,1,3,-1,2,,,,
ih_56a01d4dbca5,Mason,Daignault,14,1,3,4,0,1,,,,
ih_c7163dac5ed7,Trace,Norwell,25,8,10,18,0,1,,,,
ih_45d4327ec4d5,Chris,Throndson,18,0,0,0,-5,7,,,,
ih_bb3d74518924,Brendan,Fennell,25,6,18,24,,1,,,,
ih_761ac14897ad,Cole,Dubicki,25,2,17,19,,11,,,,
ih_41126140dc31,Jameson,Klein,17,0,4,4,,2,,,,
ih_4259b0e5631c,Zach,Rizzo,14,1,2,3,-2,5,,,,
ih_0171abb70e7d,Rory,Andriole,21,0,1,1,-3,8,,,,
ih_ce0b4be996c4,Caio,Bernardini,2,0,0,0,0,0,2,1.27,34,0.944
ih_0a35794d047a,Gus,Bylin,23,0,0,0,0,0,59,2.65,644,0.916
ih_8eb3faf963e2,Sylas,Oberting,25,3,4,7,,9,,,,
ih_0cd561870fe3,Sal,Cerrato,29,2,18,20,,3,,,,
ih_dfafbf2545f8,Tyler,Procious,19,0,7,7,,1,,,,
ih_5c98e009c72f,Aydin,Parekh,29,1,13,14,-4,3,,,,
ih_b121a8e4ff60,Isaac,Barrett,2,0,0,0,-1,1,,,,
ih_ec31891dbf7f,Davis,Goukler,27,1,9,10,,2,,,,
ih_fd6db3adec74,Alex,German,26,2,10,12,,5,,,,
ih_3403b5955d12,Will,Hilfiker,24,2,6,8,,3,,,,
ih_da0c3738282b,Hunter,Longhi,19,3,5,8,,3,,,,
ih_a7c7fa643db5,Jagur,McClelland,20,1,4,5,,2,,,,
ih_781e5bbc6653,Chris,Carroll,5,1,1,2,0,1,,,,
ih_990aa4d1c960,Mathieu,MacMillan,19,4,5,9,-1,1,,,,
ih_b8140c2411be,Aidan,Hughes,26,11,14,25,,6,,,,
ih_6065bafa8e33,Alexander,Gullichsen,29,7,11,18,,2,,,,
ih_d5a9c360d90b,Drake,Morse,29,17,19,36,,4,,,,
ih_c7012d8aeb88,Preston,Brighton,25,3,15,18,,3,,,,
ih_b1e1236ff835,Nicholas,Rogers,18,5,6,11,,3,,,,
ih_dfedc2497ae3,Eric,Vitale,29,14,12,26,,4,,,,
ih_fc903661c234,Alex,Gomez,14,0,3,3,,1,,,,
ih_67485ec0ef46,Stepan,Kuznetsov,18,6,11,17,,8,,,,
ih_5cb0b6675a76,Nick,Ahern,29,11,17,28,,11,,,,
ih_947ce4688d0b,Anthony,Bax,28,2,13,15,,8,,,,
ih_c6b2720244ac,Andrew,Della Rovere,29,12,14,26,,5,,,,
ih_46a6008135cf,John,Gutt,29,14,14,28,,1,,,,
ih_f37aadb520c4,Gabriel,Lundberg,29,8,10,18,,11,,,,
ih_39815bc498f0,Frank,Murphy,8,0,0,0,0,1,17,2.23,148,0.897
ih_fd379656c2cb,Kyle,Curtin,22,0,0,0,0,0,47,2.2,446,0.905
ih_b8fd3fbfc8eb,Martin,Brusoe,25,0,3,3,-17,2,,,,
ih_d181b1d5da70,Owen,Peters,6,0,0,0,-3,5,,,,
ih_573e5238a8cf,Victor-Antoine,Fortier,24,1,7,8,-13,7,,,,
ih_92ca264320c8,Matthew,Donegan,12,0,2,2,-9,4,,,,
ih_63e8c8b3c1a5,Tony,Morran,5,0,1,1,-4,1,,,,
ih_08928520d3d7,Quentin,McElligott,17,1,0,1,-5,3,,,,
ih_051d21cf54f8,Raphael-Noah,Boiteau,7,1,0,1,-2,2,,,,
ih_b57c3137fb3b,Ryan,Teehan,13,0,1,1,-4,7,,,,
ih_cedf95633486,Blake,Alexander,14,3,1,4,-2,2,,,,
ih_33c1f6295d48,Camden,Carver,23,1,2,3,-10,7,,,,
ih_b5d9dc9d0014,Laurence,Lundberg,10,0,1,1,-2,0,,,,
ih_26fbca144d72,Francis,Rose,24,2,15,17,-13,13,,,,
ih_b42d6550f26e,Drew,Coady,18,3,1,4,-7,9,,,,
ih_eea9e7033019,Dante,Debueriis,20,0,3,3,-7,10,,,,
ih_e9274df9e576,Luca,Maiuri,24,3,1,4,-14,2,,,,
ih_967c37c7e95f,Marshall,Curri,22,2,3,5,-14,4,,,,
ih_0b683527d79c,Connor,Loerzel,16,1,3,4,-8,7,,,,
ih_ffb331b3c3ed,Cyril,Jebousek,17,0,2,2,-15,16,,,,
ih_f365255a2a88,Tyler,Blassingame,25,0,4,4,-18,7,,,,
ih_35a9390e6ebf,Scott,McNulty,21,10,6,16,-12,3,,,,
ih_92feb4f2f627,Jack,Graham,21,2,4,6,-9,6,,,,
ih_44125823be2b,Tyler,Gobel,25,6,9,15,-14,6,,,,
ih_2048d67e8298,Chris,Hamilton,7,1,0,1,-5,0,,,,
ih_07f20583883c,Blake,Andreoni,11,1,0,1,-3,0,,,,
ih_f49418b52964,Victor,Gonzalez,15,0,2,2,-8,1,,,,
ih_4d2271597ec2,Liam,Lane,18,0,0,0,0,0,60,4.03,499,0.893
ih_84e36f22a271,Dylan,Dewachter,8,0,0,0,0,0,27,5.91,163,0.858
ih_3252259e0a7b,Phil,Parker,24,5,5,10,-10,4,,,,
ih_e7f9e70a27c3,Jordan,Blais,18,1,3,4,-9,4,,,,
ih_ab0ba5c82bb0,Erik,Danilchev,7,1,2,3,-3,1,,,,
ih_87c9d1a89368,Steven,Mense,3,0,0,0,-1,1,,,,
ih_849be500164e,Malte,Hedlund,11,0,0,0,0,0,33,6.34,194,0.855
ih_a37c8c685d0d,Nick,Theodos,23,0,6,6,-7,5,,,,
ih_7e8298668c21,Jimmy,Mettler,24,0,9,9,-25,3,,,,
ih_067290cb869e,Kyle,Garland,21,0,0,0,-16,7,,,,
ih_00d12eb8c207,Kosta,Kastanias,7,0,0,0,-11,0,,,,
ih_8c94c6c774a4,Hunter,Atkinson,17,1,1,2,-6,0,,,,
ih_9276780377e2,Philippe,Longchamps,19,2,5,7,-10,6,,,,
ih_499c599b5ed0,Camille,Marcoux,22,3,3,6,-16,6,,,,
ih_e39915d2de97,Spencer,Clark,13,0,1,1,-9,1,,,,
ih_a0ca48d98b1f,Brayden,Patricia,25,6,5,11,-25,5,,,,
ih_ddd94f42b2a0,Mathew,Fortin,14,5,3,8,-5,7,,,,
ih_c7460b30a4dc,Benito,Calvanese,4,0,1,1,-4,1,,,,
ih_37b6f642a274,Everest,Schneider,25,5,6,11,-18,7,,,,
ih_96ee2e1829d5,Kai,Skilbeck,22,0,1,1,-12,6,,,,
ih_59cdc4a783f0,Gavin,Mastrodonato,25,3,3,6,-16,1,,,,
ih_c7b3c88c3830,Joshua,Kingsbury,22,0,0,0,-16,3,,,,
ih_88de4c2146dc,Alex,Varrin,15,0,1,1,-7,0,,,,
ih_faee50e8d5a4,Kyle,Walker,20,0,2,2,-4,3,,,,
ih_204de7d94ed1,Beau,Helmeczi,24,2,3,5,-16,3,,,,
ih_5a216664980b,Luca,Scaglione,12,0,1,1,0,0,39,3.53,483,0.925
ih_4ca63ceddaeb,Lochlan,Lauer,7,0,0,0,0,0,36,6.64,213,0.855
ih_493f48150630,Nikita,Volsky,12,0,1,1,0,0,38,4.42,323,0.895
ih_5e19458e31f7,Daniel,Demchuk,24,0,1,1,-19,4,,,,
ih_2e38b51b9219,Michael,Bottrell,22,4,6,10,-9,3,,,,
ih_3c9252e2ba25,Shane,Parent,8,0,0,0,-3,0,,,,
ih_c18351fc311d,Billy,VanSumeren,23,2,4,6,-13,6,,,,
ih_faab7e0f450c,Matty,Zdanowicz,15,5,4,9,-15,11,,,,
ih_67760ba467e7,Matthew,Dougherty,17,5,5,10,-16,1,,,,
ih_272b4e0a358a,Ryan,Hacker,3,0,0,0,0,0,2,5.16,4,0.667
ih_da26bf360691,Nate,Terski,26,4,11,15,,6,,,,
ih_d4e74d84ec05,Liam,O'Donoghue,24,1,7,8,,7,,,,
ih_3d9fe23ba139,Jake,Kloss,14,1,0,1,0,3,,,,
ih_bb9f9e1bde38,Cam,Perez,1,0,0,0,0,0,,,,
ih_e300f03232d0,Tyler,Boudreau,26,1,7,8,,2,,,,
ih_6a60cb790f43,Mason,Vonk,26,1,1,2,-2,4,,,,
ih_58cff9be7a76,Bryan,Weissler,14,2,1,3,-1,1,,,,
ih_7a6bdd44ef1d,Miles,Harrington,22,2,3,5,-3,3,,,,
ih_254f0ca5420e,Daniel,Nau,25,3,3,6,-3,5,,,,
ih_b26a5a617107,Ryan,Dann,23,0,4,4,0,3,,,,
ih_8d19c3cd7885,Matt,Carlson,26,10,18,28,,5,,,,
ih_71126627f1de,Trevor,Belak,25,2,3,5,,4,,,,
ih_ce362c336c72,Caiden,Mech,24,1,1,2,-4,4,,,,
ih_f2452413f2b5,Cam,Lowe,26,13,9,22,,8,,,,
ih_91f9d7b61d52,Carter,Jordan,26,10,7,17,0,6,,,,
ih_0e1c63197fca,Owen,House,11,0,2,2,,0,,,,
ih_d0c2330e1aaa,Nick,Del Gaizo,14,1,0,1,,0,,,,
ih_3f9e7dfa6c5a,Jeffrey,Fillion,13,0,0,0,0,0,21,1.96,256,0.924
ih_a91879c8940e,Duncan,Rolleman,17,0,0,0,0,0,33,2.2,426,0.928
ih_819884873082,Christian,Blomquist,26,10,21,31,,2,,,,
ih_77376619ceb1,Connor,Movalli,3,1,0,1,,0,,,,
ih_0ef81d2ec505,Owen,Penny,12,0,3,3,,1,,,,
ih_b6a5a3102d67,Justin,Filipelli,9,0,0,0,-2,2,,,,
ih_3c55b683e887,Brennan,Lashomb,9,0,1,1,-1,2,,,,
ih_a0382a78db45,Easton,Stafford,23,0,3,3,-3,3,,,,
ih_21672947fc7d,Cooper,Owens,8,0,1,1,,1,,,,
ih_785bf9b10579,Jack,Lee,26,12,17,29,,6,,,,
ih_a32ce6604040,Patrick,Roginski,22,7,8,15,-1,13,,,,
ih_67bd53bf0875,Bobby,Corkery,23,0,3,3,-4,1,,,,
ih_dd52ee1aa6de,Chas,Sabre,2,0,0,0,0,0,,,,
ih_b48ac5276916,Conner,Fitzpatrick,28,7,8,15,-5,6,,,,
ih_d6ee0688b9b4,Jack,Kennedy,24,2,11,13,-8,3,,,,
ih_888e25f67d43,Jake,McManus,28,8,20,28,,7,,,,
ih_d26c59563eb1,Grant,Fuchsen,26,2,6,8,-3,14,,,,
ih_215a92b97fe0,Brady,Welsch,20,12,11,23,,2,,,,
ih_8852aab4fbbe,Rowan,Heithoff,21,3,6,9,-3,4,,,,
ih_11160106b25a,Philippe,Lalonde,15,0,4,4,,2,,,,
ih_e343623a46ed,David,Vieten,25,5,8,13,-3,5,,,,
ih_950c453ae78c,Mason,Chen,7,0,0,0,-3,4,,,,
ih_38e989d88c44,Jared,Lambright,28,1,8,9,-3,5,,,,
ih_418dd33cead9,Wilson,Farrow,24,3,9,12,,14,,,,
ih_cf76411b59bd,Connor,Berg,27,6,10,16,-3,7,,,,
ih_7bb95ca1822c,Ziv,Deener-Chodirker,23,1,0,1,-7,3,,,,
ih_197da4f03af6,Leo,Schneeberg,5,0,0,0,-1,0,,,,
ih_6736616b8371,William,Yee,28,1,4,5,-8,1,,,,
ih_84ae070dc690,Nate,Heithoff,7,0,1,1,-2,3,,,,
ih_a0474a339f47,Jackson,Krill,28,14,14,28,-3,15,,,,
ih_6f103b193c80,Mel,Mortarelli,3,0,0,0,-1,0,,,,
ih_aa563d809c4f,Trevor,O'Brien,19,1,3,4,-3,3,,,,
ih_28716f101a19,Teddy,MacAusland,6,0,0,0,-4,0,,,,
ih_1b063d1f6c91,Ryan,Kearney,28,7,6,13,-8,1,,,,
ih_b3f60a8b3525,Liam,Jones,12,0,0,0,-11,1,,,,
ih_2e39e8ad430a,Gates,Omicioli,28,4,10,14,-13,5,,,,
ih_688a01d1a968,Simon,Gaul,24,3,2,5,-11,3,,,,
ih_541f9ca6d75a,Logan,Valkama,24,4,5,9,-9,2,,,,
ih_bdd1a2b6114a,Kael,DePape,12,0,0,0,0,0,51,4.34,334,0.868
ih_ac6eeabebdc6,Harrison,Fogel,17,0,0,0,0,0,48,2.91,472,0.908
ih_d4666cfcc988,Max,Gutjahr,26,0,2,2,0,0,59,2.26,617,0.913
ih_c47d259e60dc,Trey,Gnetz,24,1,5,6,,9,,,,
ih_fc12dcef5883,Danny,Reis,22,0,6,6,0,3,,,,
ih_e51d8807a1e0,Trenten,Heyde,25,1,8,9,,6,,,,
ih_53f759711be7,Andrew,Hayek,17,0,3,3,-1,2,,,,
ih_5b9605c61f51,Leo,Bacallao,26,12,9,21,,14,,,,
ih_12575a7c0c2b,Nolan,Grier,26,11,5,16,,11,,,,
ih_a0cb95b272e2,Cameron,Bullinger,8,0,3,3,-2,3,,,,
ih_60f1dda1b043,Carter,Bradley,26,2,7,9,,6,,,,
ih_b5d2b4b3361e,Wyatt,Carlson,7,0,0,0,-3,4,,,,
ih_0fbed7602a1c,Carson,Strapon,9,1,3,4,,0,,,,
ih_90e9e7ab826e,Kade,Peterson,26,6,8,14,,9,,,,
ih_f58254a5ee4c,Luke,Lavery,23,7,5,12,,10,,,,
ih_9ef5ada560e5,Logan,Ganz,25,7,14,21,,3,,,,
ih_ced41993890e,Max,Ruoho,21,0,15,15,,8,,,,
ih_319d29cca35f,Tyler,Herzberg,26,6,8,14,,4,,,,
ih_3927928c7fea,Charlie,Erickson,15,0,0,0,-1,2,,,,
ih_fa646176f128,Carter,Green,26,1,8,9,,6,,,,
ih_adf506cd0ab6,Connor,Thompson,23,1,1,2,0,0,,,,
ih_f6a2a48b4418,Max,Dronen,26,3,9,12,,7,,,,
ih_2a9a7ec1b074,Easton,Inglis,26,8,10,18,,6,,,,
ih_4c7e7155e50a,Brent,Gulenchyn,26,2,1,3,-4,4,,,,
ih_644d26b42ac6,Miles,Berg,11,0,0,0,0,0,,,,
ih_d06e63ac44e8,Dayne,Hoyord,26,10,5,15,,6,,,,
ih_356ebf185cde,Josh,Langford,2,0,0,0,0,0,0,0.0,1,1.0
ih_5960724a0fa4,Tyler,Waram,24,1,4,5,0,4,,,,
ih_5e9523d5bac6,Cole,Teleki,27,1,8,9,,9,,,,
ih_cdd00ad88b1a,Aidan,Torres,6,0,0,0,0,0,,,,
ih_bec3275aa9bd,Zach,Sondreal,27,1,8,9,,7,,,,
ih_5b159457e21d,Burke,Simpson,27,3,5,8,0,1,,,,
ih_7d362bb2ac31,Dylan,Smith,27,6,3,9,-1,3,,,,
ih_4cc792aacba9,Max,Collette,27,5,7,12,0,3,,,,
ih_f18ca0521a8b,Ethan,Lindahl,27,2,4,6,0,7,,,,
ih_cbcec992b6a7,Alex,Atwill,27,3,21,24,,3,,,,
ih_1448810aebe8,Anthony,Biniaris,17,0,1,1,0,2,,,,
ih_3414ebe987f2,Reid,Lune,22,1,4,5,,4,,,,
ih_654e82121fb2,Ryan,Tong,5,0,1,1,0,0,,,,
ih_88d28009cfa1,Luke,Margenau,27,4,18,22,,6,,,,
ih_0856a4379525,Connor,Brust,14,0,3,3,,1,,,,
ih_ebe015310d69,Jonny,Meiers,27,7,8,15,-6,1,,,,
ih_6c5656f120db,Tyler,Lee,27,1,3,4,,18,,,,
ih_61f63063dac3,Gavin,Middendorf,27,13,17,30,,8,,,,
ih_ea52797e7551,Anthony,Vidrick,5,0,1,1,0,0,,,,
ih_3ede077ecd5b,Ben,Portner,27,12,19,31,,8,,,,
ih_c577ad45385f,Hunter,Jones,24,4,3,7,0,8,,,,
ih_427b4a2e125a,Owen,Belisle,17,2,1,3,-2,1,,,,
ih_852788d48006,Ian,Carpenter,12,0,1,1,-2,0,,,,
ih_3985a9ac8fea,Keenan,Ingram,27,26,17,43,,3,,,,
ih_a7a6c02a8163,Adisen,Brueck,13,1,1,2,-5,1,,,,
ih_beaa8db704ad,Nolan,LaCosse,1,0,0,0,0,0,5,5.04,25,0.833
ih_29435b193368,Brennan,Boynton,26,0,0,0,0,2,67,2.58,714,0.914
ih_99a3c0006e7e,Adam,Rajsigl,19,0,2,2,,1,,,,
ih_aa5dc6c926c3,Aiden,Moser,27,2,8,10,-2,7,,,,
ih_60567a03566a,Blake,Norris,26,0,3,3,-2,2,,,,
ih_32776c28599a,Joseph,Manning,27,2,4,6,-1,4,,,,
ih_824d3a208340,Quinton,Hill,27,5,8,13,,1,,,,
ih_092859049399,Alec,Hamady,27,7,2,9,0,2,,,,
ih_a2934a4def89,Camden,Markham,24,5,9,14,,11,,,,
ih_0343b1b57635,Nico,Chmelevski,26,9,13,22,,10,,,,
ih_0f91f223900a,Cody,Pisarczyk,26,9,3,12,0,9,,,,
ih_698d86b1f7b3,Sean,Bunting,25,6,9,15,0,13,,,,
ih_f1db5ff5fd50,Ryan,Hintz,25,3,6,9,,1,,,,
ih_113778b36358,Turner,Richards,19,2,6,8,0,0,,,,
ih_4565ff7fd0d0,Hunter,Hastings,18,0,2,2,,1,,,,
ih_03d0a85d3796,Bennett,Koupal,11,2,5,7,,2,,,,
ih_5b843ec8f255,Gino,Colangelo,24,1,5,6,-5,2,,,,
ih_ac7aee076207,Michael,Eftimovski,27,0,8,8,-6,6,,,,
ih_fa0ff0026fbb,Hunter,O'Brien,20,2,6,8,,2,,,,
ih_4477a187703f,Chris,Engelbert,20,6,4,10,,4,,,,
ih_294e39ccbd7c,Gabe,Randel,25,10,10,20,,10,,,,
ih_b4b121ef9889,Owen,Dean,27,3,12,15,0,2,,,,
ih_d170c4345f98,Alex,Johnson,23,4,9,13,-1,1,,,,
ih_7962ad59d530,Matthew,Schulmeister,18,0,1,1,-2,5,,,,
ih_9f3bd4dcf2ed,Ryan,Maguire,7,0,0,0,0,0,13,2.14,131,0.91
ih_dae5dfc9481b,Matthias,Smith,1,0,0,0,0,0,0,0.0,0,0.0
ih_e4dcad3462d3,Alex,Proctor,21,0,0,0,0,2,51,2.47,515,0.91
ih_e665e5a9cdcd,Stella,Costabile,37,6,9,15,-5,3,,,,
ih_7169284c2732,Emma,Gnade,37,9,11,20,-4,6,,,,
ih_b582d7e18666,Jamison,Hirsh,3,0,0,0,0,0,,,,
ih_4e74ca621e9b,Maya,D'Arcy,37,1,8,9,-13,8,,,,
ih_5c26d9c48fb8,Jocelyn,Fiala,34,0,5,5,4,8,,,,
ih_33da383ae0f9,Celia,Wiegand,37,3,4,7,-14,4,,,,
ih_73d53bba5dc2,Jessica,Cheung,37,1,7,8,-9,5,,,,
ih_a1ff471f7186,Mik,Todd,37,1,2,3,-8,6,,,,
ih_43c46e1524b5,Jordan,Blouin,37,7,9,16,-7,4,,,,
ih_517f0d770a0c,Sami,Gendron,37,1,6,7,-1,6,,,,
ih_6703468f1bb7,Jackson,Kinsler,37,8,9,17,-2,2,,,,
ih_5f7d63d7035c,Haley,Trudeau,9,1,0,1,1,0,,,,
ih_96bd36f2d896,Rylee,McLeod,35,5,3,8,-8,14,,,,
ih_f2362ef96696,Laura,Leitner,4,0,0,0,3,0,,,,
ih_11a1b40d618b,Nea,Tervonen,36,7,7,14,-3,6,,,,
ih_533ac8fce796,Charlotte,Hallett,36,6,2,8,-6,24,,,,
ih_53c391108128,Rachel,Walsh,33,2,3,5,-9,15,,,,
ih_ac41440655b4,Makenna,Williment,37,1,2,3,-4,4,,,,
ih_672476fe9b33,Peyton,Armstrong,37,8,10,18,-12,2,,,,
ih_ad11323724cd,Heidi,Knoll,37,2,3,5,-6,6,,,,
ih_14e6f4445e49,Mia,Ng,3,0,1,1,1,0,,,,
ih_4d9612a21ded,Natalie,Zarcone,38,1,11,12,0,6,,,,
ih_bdf2bf560e8d,Sophia,DeAnzeris,38,0,4,4,-4,11,,,,
ih_309f8d8c9973,Anna,Podein,38,0,5,5,-2,1,,,,
ih_288b961e1f77,Julia,Mesplède,28,9,9,18,0,1,,,,
ih_c5d7bbd8c083,Stella,Retrum,36,12,16,28,,12,,,,
ih_91ab41e6aef0,Kaylee,Lewis,38,11,12,23,-1,10,,,,
ih_ca9e2dded3ce,Lauren,O'Hara,38,6,16,22,,4,,,,
ih_53edcbb2b4df,Maisey,Bojarski,25,0,2,2,-4,4,,,,
ih_191c489ecfa6,Josie,Hemp,38,7,8,15,-10,19,,,,
ih_908f4cb1a30e,Mya,Lawrence,34,1,1,2,-4,1,,,,
ih_7d6ae68f338c,Brooke,George,38,1,4,5,0,3,,,,
ih_411233ba5b8f,Darci,Matson,30,1,2,3,-3,2,,,,
ih_94777e423737,Cecilia,DesLauriers,13,0,0,0,-1,0,,,,
ih_3ed6b78c7360,Rose-Marie,Brochu,38,7,18,25,,5,,,,
ih_41632a219254,Sofie,Skott,34,0,1,1,-7,1,,,,
ih_c8d0548dabae,Lily,Prendergast,8,0,0,0,0,0,22,2.81,169,0.885
ih_4e85db723890,Zoe,Cliche,16,0,0,0,0,0,28,1.82,367,0.929
ih_a6e8a6d03360,Ellie,Simmons,15,0,0,0,0,0,42,2.8,375,0.899
ih_16f312c6421e,Lila,Pannacciulli,30,0,0,0,-5,2,,,,
ih_e956e2743760,Oona,Havana,38,14,5,19,0,3,,,,
ih_9c184ce6f11d,Hilary,Wilkin,37,0,0,0,-7,3,,,,
ih_d97cce29fc2b,Makena,Lloyd-Howe,35,2,4,6,-4,5,,,,
ih_9362e927044c,Ashley,Kokavec,38,3,14,17,-5,6,,,,
ih_84a00103dcb4,Morgann,Skoda,38,7,3,10,-6,14,,,,
ih_c54880322af4,Madelyn,Murphy,35,8,13,21,-4,16,,,,
ih_b0194d53d448,Alanna,Devlin,35,2,5,7,-9,8,,,,
ih_717ee99a3efb,Alaina,Dunn,35,0,3,3,-9,5,,,,
ih_317ac8458b02,Emily,Mara,25,0,3,3,-5,5,,,,
ih_ef23a65243ff,Kate,Ham,35,10,4,14,-9,9,,,,
ih_c77505db74a5,Kara,Goulding,28,0,0,0,-10,1,,,,
ih_86153082c87a,Maude,Niemann,13,0,0,0,-2,0,,,,
ih_9965d2b7628b,Jansen,Lucas,22,0,0,0,-3,0,,,,
ih_976bcfefb0d8,Ava,Thomas,35,19,27,46,12,8,,,,
ih_aca5bfc60684,Cailin,Flynn,35,0,4,4,-6,16,,,,
ih_94174a09a9cd,Jaime,Griswold,33,0,1,1,4,2,,,,
ih_f4d1bc2e3e5a,Sammy,Taber,33,8,21,29,7,10,,,,
ih_8dba5a0e902b,Tricia,Piku,35,2,0,2,-5,4,,,,
ih_e723d5e0cb6b,Olivia,Maffeo,35,9,5,14,-4,10,,,,
ih_cbcbc07654c5,Sage,Babey,35,3,8,11,-1,3,,,,
ih_29723f19407e,Jade,Arnone,35,2,7,9,4,15,,,,
ih_178eeb7206e2,Emma,Conner,35,8,14,22,11,7,,,,
ih_58b0970002d3,Maxim,Tremblay,35,11,11,22,0,12,,,,
ih_87fdef352045,Lauren,Glaser,34,6,5,11,-2,7,,,,
ih_08bdf09dcd55,Shea,Frost,21,0,1,1,0,1,,,,
ih_c53eaed8eb71,Kiera,Dempsey,35,0,4,4,0,1,,,,
ih_7e65b4e79ad6,Addison,Finn,35,2,2,4,9,15,,,,
ih_ae3d99574788,Moa,Söderholm,5,0,1,1,-1,0,,,,
ih_c44166114d64,Nina,Rossi,35,14,20,34,8,12,,,,
ih_c58589b7e30a,Ireland,Fredrickson,15,0,2,2,1,2,,,,
ih_4506738f4b9b,Sydney,Leonard,34,3,6,9,-2,5,,,,
ih_b249ceb656fd,Callista,Printz,35,2,7,9,-3,4,,,,
ih_745ec70425bc,Kelly,Harty,35,17,6,23,5,7,,,,
ih_19956edadbac,Kate,Sullivan,27,2,1,3,0,4,,,,
ih_63c8ce487e5b,Julia,Loughlin,2,0,0,0,-1,0,,,,
ih_838c7925bc56,Josie,Linn,33,9,14,23,10,15,,,,
ih_f8f022da8193,Addison,Spitz,35,9,12,21,4,6,,,,
ih_3f8461e2bd47,Courtney,Lilley,31,2,1,3,-5,2,,,,
ih_3d493e2e0754,Hannah,Rodgers,32,1,0,1,-2,2,,,,
ih_512deb30f8c3,Danika,Botterill,35,12,16,28,1,8,,,,
ih_5592894afa00,Julia,Cabral,35,2,4,6,-9,4,,,,
ih_9a4b5081f0b8,Charlie,Rauch,34,1,4,5,-4,1,,,,
ih_ab2caeeb0978,Lucie,Legro,35,1,2,3,6,3,,,,
ih_a94b45e7f2d2,Sadie,Makokis,32,3,14,17,3,8,,,,
ih_1096edb53212,Aurora,Kahlert,35,2,13,15,8,2,,,,
ih_266b1da1145a,Kristen,Hartman,34,5,3,8,-1,5,,,,
ih_632180b135cd,Alyson,Hush,35,11,15,26,6,5,,,,
ih_4b08cfd6dab3,Camryn,Grimley,38,0,3,3,7,3,,,,
ih_8911d9a8fec7,Martha,Mobarak,39,1,5,6,4,6,,,,
ih_16a2227d0f1e,Teagan,Vaughan,28,0,0,0,5,1,,,,
ih_0120351ed653,Julia,Stephen,38,0,8,8,18,3,,,,
ih_9d661ea1b884,Claire,Murdoch,39,12,27,39,16,3,,,,
ih_9b41fbada95f,Julia,Pellerin,39,14,16,30,13,6,,,,
ih_484ffe6f1077,Callie,McLean,10,0,0,0,0,0,,,,
ih_ff370cc0c36e,Christina,Walker,39,6,9,15,5,3,,,,
ih_ca1481216ec2,Emma,Eryou,39,3,5,8,16,2,,,,
ih_fd064d8c12fa,Brooke,Campbell,39,7,13,20,13,2,,,,
ih_6562b1598024,Meghane,Duchesne-Chalifoux,33,3,13,16,6,2,,,,
ih_1b6bcd910b3c,Kyla,Josifovic,39,16,24,40,15,8,,,,
ih_189eddc55734,Maya,Serdachny,39,6,15,21,22,8,,,,
ih_2b537721d655,Megan,Woodworth,39,16,11,27,17,7,,,,
ih_f386943248ea,Peyton,Anzivino,27,1,0,1,1,3,,,,
ih_037c600a215b,Leila,Ricciuti,25,1,2,3,2,4,,,,
ih_9e5c74180678,Ellie,Markakis,38,0,0,0,2,0,,,,
ih_b0c9017440cc,Livvy,Dewar,39,9,16,25,-1,7,,,,
ih_9bb8f7a3a544,Sadie,Hotles,39,8,10,18,13,4,,,,
ih_ee8f2fb27f66,True,Thompson,37,4,5,9,14,3,,,,
ih_6058c1976610,Ashley,Allard,37,10,18,28,21,11,,,,
ih_0b0495d6a82d,Cali,Cerruti,35,0,2,2,-2,3,,,,
ih_0a6ba48419f2,Izzy,King,16,0,0,0,-1,1,,,,
ih_512057865813,Hannah,Clarke,35,1,7,8,-12,13,,,,
ih_bc18e3894faa,Audrey,Knapp,35,7,16,23,-16,9,,,,
ih_f91f4ff7b787,Sarah,Davies,35,6,6,12,-22,5,,,,
ih_518f6e05574d,Kiara,Kraft,35,5,7,12,-5,3,,,,
ih_5a1b882575c5,Lauren,Mack,34,0,1,1,-2,1,,,,
ih_623ed1ceab66,Mégane,Quirion,33,1,1,2,-3,2,,,,
ih_ccdd1a43bf7e,Peyton,Blaney,30,0,3,3,-8,12,,,,
ih_ec878e53557f,Sami,Snyder,35,4,3,7,-12,8,,,,
ih_d11eb9af81be,Josie,Lang,35,0,6,6,-15,10,,,,
ih_9aa8a1834a40,Kayla,Kutes,24,2,3,5,-12,7,,,,
ih_b7420296276b,Reichen,Kirchmair,35,14,11,25,-14,7,,,,
